speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0655,97,40,19,0.41237113402061853,S0652,46,7,5,0.15217391304347827,S0653,145,28,20,0.19310344827586207,S0654,15,2,2,0.13333333333333333,303,77,0.25412541254125415,46,0,50,STBW.tsv
S0655,76,28,21,0.3684210526315789,S0652,72,13,5,0.18055555555555555,S0653,206,45,35,0.21844660194174756,S0654,53,9,8,0.16981132075471697,407,95,0.2334152334152334,69,50,100,STBW.tsv
S0655,72,50,32,0.6944444444444444,S0652,21,9,5,0.42857142857142855,S0653,131,38,21,0.2900763358778626,S0654,195,56,37,0.28717948717948716,419,153,0.36515513126491644,95,100,150,STBW.tsv
S0655,84,40,28,0.47619047619047616,S0652,87,40,26,0.45977011494252873,S0653,142,43,29,0.3028169014084507,S0654,49,24,15,0.4897959183673469,362,147,0.40607734806629836,98,150,200,STBW.tsv
S0655,30,7,7,0.23333333333333334,S0652,61,28,19,0.45901639344262296,S0653,139,60,38,0.4316546762589928,S0654,157,68,45,0.43312101910828027,387,163,0.42118863049095606,109,200,250,STBW.tsv
S0655,31,17,8,0.5483870967741935,S0652,30,8,5,0.26666666666666666,S0653,87,34,25,0.39080459770114945,S0654,86,42,30,0.4883720930232558,234,101,0.43162393162393164,68,250,300,STBW.tsv
S0655,26,19,12,0.7307692307692307,S0652,20,9,5,0.45,S0653,75,32,21,0.4266666666666667,S0654,142,74,49,0.5211267605633803,263,134,0.5095057034220533,87,300,350,STBW.tsv
S0655,35,20,13,0.5714285714285714,S0652,122,67,36,0.5491803278688525,S0653,158,89,55,0.5632911392405063,S0654,12,8,4,0.6666666666666666,327,184,0.5626911314984709,108,350,400,STBW.tsv
S0655,106,54,39,0.5094339622641509,S0652,144,63,44,0.4375,S0653,173,91,50,0.5260115606936416,S0654,10,9,6,0.9,433,217,0.5011547344110855,139,400,450,STBW.tsv
S0655,96,68,41,0.7083333333333334,S0652,115,41,28,0.3565217391304348,S0653,127,60,40,0.47244094488188976,S0654,3,3,2,1.0,341,172,0.5043988269794721,111,450,500,STBW.tsv
S0655,44,30,18,0.6818181818181818,S0652,108,53,28,0.49074074074074076,S0653,137,76,49,0.5547445255474452,S0654,13,11,6,0.8461538461538461,302,170,0.5629139072847682,101,500,550,STBW.tsv
S0655,32,20,10,0.625,S0652,104,44,24,0.4230769230769231,S0653,84,40,22,0.47619047619047616,S0654,26,19,11,0.7307692307692307,246,123,0.5,67,550,588,STBW.tsv
