speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0227,230,25,18,0.10869565217391304,S0192,190,31,26,0.1631578947368421,S0189,0,0,0,0.0,S0190,0,0,0,0.0,420,56,0.13333333333333333,44,0,50,SJ7N.tsv
S0227,170,35,22,0.20588235294117646,S0192,100,28,23,0.28,S0189,50,25,15,0.5,S0190,0,0,0,0.0,320,88,0.275,60,50,100,SJ7N.tsv
S0227,405,86,58,0.2123456790123457,S0192,106,29,15,0.27358490566037735,S0189,78,30,17,0.38461538461538464,S0190,0,0,0,0.0,589,145,0.2461799660441426,90,100,150,SJ7N.tsv
S0227,413,127,85,0.3075060532687651,S0192,185,78,48,0.42162162162162165,S0189,30,23,13,0.7666666666666667,S0190,0,0,0,0.0,628,228,0.3630573248407643,146,150,200,SJ7N.tsv
S0227,339,134,84,0.3952802359882006,S0192,236,104,66,0.4406779661016949,S0189,8,4,3,0.5,S0190,0,0,0,0.0,583,242,0.41509433962264153,153,200,250,SJ7N.tsv
S0227,197,93,61,0.4720812182741117,S0192,182,99,64,0.5439560439560439,S0189,29,15,7,0.5172413793103449,S0190,0,0,0,0.0,408,207,0.5073529411764706,132,250,300,SJ7N.tsv
S0227,268,117,82,0.43656716417910446,S0192,149,81,53,0.5436241610738255,S0189,18,8,5,0.4444444444444444,S0190,0,0,0,0.0,435,206,0.4735632183908046,140,300,350,SJ7N.tsv
S0227,650,288,188,0.4430769230769231,S0192,287,151,96,0.5261324041811847,S0189,0,0,0,0.0,S0190,0,0,0,0.0,937,439,0.46851654215581645,284,350,400,SJ7N.tsv
S0227,259,117,82,0.4517374517374517,S0192,348,194,118,0.5574712643678161,S0189,0,0,0,0.0,S0190,0,0,0,0.0,607,311,0.5123558484349259,200,400,450,SJ7N.tsv
S0227,875,397,258,0.45371428571428574,S0192,105,57,34,0.5428571428571428,S0189,90,56,35,0.6222222222222222,S0190,0,0,0,0.0,1070,510,0.4766355140186916,327,450,500,SJ7N.tsv
S0227,229,99,67,0.43231441048034935,S0192,121,50,37,0.4132231404958678,S0189,34,22,13,0.6470588235294118,S0190,0,0,0,0.0,384,171,0.4453125,117,500,550,SJ7N.tsv
S0227,143,69,53,0.4825174825174825,S0192,177,77,45,0.4350282485875706,S0189,17,13,8,0.7647058823529411,S0190,0,0,0,0.0,337,159,0.47181008902077154,106,550,600,SJ7N.tsv
S0227,119,53,34,0.44537815126050423,S0192,111,59,37,0.5315315315315315,S0189,74,43,28,0.581081081081081,S0190,0,0,0,0.0,304,155,0.5098684210526315,99,600,650,SJ7N.tsv
S0227,245,127,87,0.5183673469387755,S0192,74,51,31,0.6891891891891891,S0189,13,3,2,0.23076923076923078,S0190,161,105,59,0.6521739130434783,493,286,0.5801217038539553,179,650,700,SJ7N.tsv
S0227,342,190,115,0.5555555555555556,S0192,175,127,78,0.7257142857142858,S0189,50,35,19,0.7,S0190,0,0,0,0.0,567,352,0.6208112874779541,212,700,750,SJ7N.tsv
S0227,27,18,11,0.6666666666666666,S0192,3,0,0,0.0,S0189,4,4,3,1.0,S0190,0,0,0,0.0,34,22,0.6470588235294118,14,750,754,SJ7N.tsv
