speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,140,152,374,0.23026315789473684,48,53,23,16,0,50,SYWR.tsv
4,230,261,725,0.22030651340996169,68,83,41,38,0,100,SYWR.tsv
4,305,332,1028,0.22966867469879518,92,98,65,50,0,150,SYWR.tsv
4,404,415,1418,0.2433734939759036,119,121,87,77,0,200,SYWR.tsv
4,496,472,1764,0.2627118644067797,133,137,120,106,0,250,SYWR.tsv
4,569,524,2074,0.27146946564885494,143,157,142,127,0,300,SYWR.tsv
4,626,588,2430,0.266156462585034,161,174,153,138,0,350,SYWR.tsv
4,693,648,2754,0.2673611111111111,183,189,166,155,0,400,SYWR.tsv
4,758,698,3131,0.2714899713467049,205,206,177,170,0,450,SYWR.tsv
4,808,728,3409,0.2774725274725275,216,219,196,177,0,500,SYWR.tsv
4,849,765,3663,0.2774509803921569,225,233,209,182,0,550,SYWR.tsv
4,905,802,4011,0.2821072319201995,240,250,223,192,0,600,SYWR.tsv
4,959,846,4373,0.2833924349881797,260,269,232,198,0,650,SYWR.tsv
4,1006,891,4736,0.2822671156004489,271,275,242,218,0,700,SYWR.tsv
4,1063,937,5174,0.2836179295624333,295,291,254,223,0,750,SYWR.tsv
4,1122,968,5579,0.2897727272727273,311,308,265,238,0,800,SYWR.tsv
4,1185,1003,5911,0.2953639082751745,337,317,273,258,0,850,SYWR.tsv
4,1244,1038,6299,0.2996146435452794,351,325,286,282,0,900,SYWR.tsv
4,1295,1055,6611,0.3068720379146919,367,339,296,293,0,950,SYWR.tsv
4,1340,1080,6891,0.3101851851851852,377,350,304,309,0,1000,SYWR.tsv
4,1408,1116,7210,0.3154121863799283,392,374,312,330,0,1050,SYWR.tsv
4,1452,1143,7548,0.31758530183727035,409,386,316,341,0,1100,SYWR.tsv
4,1472,1157,7673,0.3180639585133967,413,393,317,349,0,1125,SYWR.tsv
