speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,122,191,542,0.15968586387434555,61,61,0,0,0,50,SVZH.tsv
4,190,297,951,0.15993265993265993,95,95,0,0,0,100,SVZH.tsv
4,272,406,1585,0.16748768472906403,136,136,0,0,0,150,SVZH.tsv
4,318,459,2041,0.17320261437908496,159,159,0,0,0,200,SVZH.tsv
4,358,508,2469,0.17618110236220472,179,179,0,0,0,250,SVZH.tsv
4,416,558,3008,0.1863799283154122,204,200,12,0,0,300,SVZH.tsv
4,528,624,3531,0.21153846153846154,232,226,34,36,0,350,SVZH.tsv
4,580,672,4003,0.21577380952380953,252,244,34,50,0,400,SVZH.tsv
4,632,713,4467,0.22159887798036465,269,261,52,50,0,450,SVZH.tsv
4,668,752,4902,0.2220744680851064,287,279,52,50,0,500,SVZH.tsv
4,709,790,5417,0.22436708860759494,307,300,52,50,0,550,SVZH.tsv
4,731,821,5773,0.2225943970767357,316,311,52,52,0,600,SVZH.tsv
4,770,847,6170,0.22727272727272727,334,331,52,53,0,650,SVZH.tsv
4,811,890,6808,0.22780898876404496,354,349,53,55,0,700,SVZH.tsv
4,846,935,7436,0.22620320855614973,372,366,53,55,0,750,SVZH.tsv
4,874,962,7908,0.22713097713097713,386,380,53,55,0,800,SVZH.tsv
4,904,993,8330,0.22759315206445116,401,395,53,55,0,850,SVZH.tsv
4,948,1024,8867,0.2314453125,423,416,53,56,0,893,SVZH.tsv
