speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,84,183,433,0.11475409836065574,30,34,9,11,0,50,SJNJ.tsv
4,222,305,1019,0.1819672131147541,48,82,45,47,0,100,SJNJ.tsv
4,305,436,1768,0.17488532110091742,64,111,77,53,0,150,SJNJ.tsv
4,379,469,2067,0.20202558635394458,91,134,90,64,0,200,SJNJ.tsv
4,444,508,2406,0.21850393700787402,113,150,94,87,0,250,SJNJ.tsv
4,498,541,2747,0.2301293900184843,132,162,94,110,0,300,SJNJ.tsv
4,568,615,3292,0.23089430894308943,154,186,95,133,0,350,SJNJ.tsv
4,630,674,3694,0.23367952522255192,167,206,95,162,0,400,SJNJ.tsv
4,683,722,4093,0.23649584487534625,182,228,97,176,0,450,SJNJ.tsv
4,725,778,4579,0.23296915167095117,194,239,98,194,0,500,SJNJ.tsv
4,764,826,4955,0.23123486682808717,203,257,99,205,0,550,SJNJ.tsv
4,790,890,5379,0.22191011235955055,210,268,99,213,0,600,SJNJ.tsv
4,847,937,5789,0.22598719316969051,226,289,101,231,0,650,SJNJ.tsv
4,894,1004,6261,0.22260956175298804,233,304,108,249,0,700,SJNJ.tsv
4,931,1064,6797,0.21875,236,320,109,266,0,750,SJNJ.tsv
4,967,1109,7232,0.2179891794409378,241,333,120,273,0,800,SJNJ.tsv
4,1019,1141,7634,0.22326906222611745,249,352,126,292,0,850,SJNJ.tsv
4,1049,1183,8202,0.2216821639898563,256,365,127,301,0,900,SJNJ.tsv
4,1076,1214,8590,0.2215815485996705,257,376,132,311,0,950,SJNJ.tsv
4,1120,1278,9242,0.2190923317683881,260,394,132,334,0,1000,SJNJ.tsv
4,1151,1315,9724,0.2188212927756654,261,404,138,348,0,1050,SJNJ.tsv
4,1184,1362,10190,0.2173274596182085,261,420,139,364,0,1100,SJNJ.tsv
4,1226,1383,10572,0.22161966738973246,264,434,147,381,0,1150,SJNJ.tsv
4,1270,1423,11107,0.2231201686577653,271,453,148,398,0,1200,SJNJ.tsv
4,1290,1455,11479,0.22164948453608246,272,463,148,407,0,1250,SJNJ.tsv
4,1331,1479,11946,0.22498309668695063,300,471,148,412,0,1300,SJNJ.tsv
4,1379,1499,12340,0.2299866577718479,318,486,148,427,0,1350,SJNJ.tsv
4,1402,1524,12780,0.22998687664041995,327,492,149,434,0,1400,SJNJ.tsv
4,1424,1551,13144,0.22952933591231464,332,501,149,442,0,1450,SJNJ.tsv
4,1455,1589,13597,0.2289175582127124,337,515,149,454,0,1500,SJNJ.tsv
4,1476,1626,14085,0.22693726937269373,343,525,149,459,0,1550,SJNJ.tsv
4,1481,1628,14124,0.22742628992628994,347,525,149,460,0,1558,SJNJ.tsv
