speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,154,215,601,0.17906976744186046,61,47,46,0,0,50,SPHU.tsv
4,320,323,1174,0.2476780185758514,108,65,66,81,0,100,SPHU.tsv
4,404,377,1576,0.26790450928381965,136,84,76,108,0,150,SPHU.tsv
4,465,458,2108,0.25382096069869,159,93,79,134,0,200,SPHU.tsv
4,522,518,2545,0.2519305019305019,174,115,84,149,0,250,SPHU.tsv
4,596,584,3026,0.2551369863013699,203,126,88,179,0,300,SPHU.tsv
4,666,645,3546,0.25813953488372093,219,154,101,192,0,350,SPHU.tsv
4,748,700,4012,0.2671428571428571,247,176,122,203,0,400,SPHU.tsv
4,823,743,4471,0.2769179004037685,268,190,154,211,0,450,SPHU.tsv
4,874,777,5052,0.2812097812097812,287,202,170,215,0,500,SPHU.tsv
4,914,821,5584,0.27831912302070644,298,210,182,224,0,550,SPHU.tsv
4,988,869,6099,0.28423475258918296,324,224,199,241,0,600,SPHU.tsv
4,1038,908,6503,0.2857929515418502,337,232,220,249,0,650,SPHU.tsv
4,1129,963,7188,0.2930944963655244,366,254,236,273,0,700,SPHU.tsv
4,1166,995,7596,0.29296482412060304,376,257,242,291,0,750,SPHU.tsv
4,1197,1009,7767,0.29658077304261643,383,269,249,296,0,775,SPHU.tsv
