speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,109,145,333,0.1879310344827586,43,33,7,26,0,50,SFSZ.tsv
4,216,239,669,0.22594142259414227,80,50,50,36,0,100,SFSZ.tsv
4,301,327,1038,0.2301223241590214,109,77,70,45,0,150,SFSZ.tsv
4,359,407,1442,0.22051597051597052,131,95,78,55,0,200,SFSZ.tsv
4,423,471,1834,0.22452229299363058,155,109,99,60,0,250,SFSZ.tsv
4,494,504,2093,0.24503968253968253,177,131,117,69,0,300,SFSZ.tsv
4,550,548,2394,0.2509124087591241,198,146,128,78,0,350,SFSZ.tsv
4,648,609,2812,0.2660098522167488,226,159,157,106,0,400,SFSZ.tsv
4,703,661,3157,0.26588502269288955,245,171,169,118,0,450,SFSZ.tsv
4,739,699,3438,0.26430615164520743,256,180,176,127,0,500,SFSZ.tsv
4,749,701,3483,0.26711840228245365,260,183,176,130,0,505,SFSZ.tsv
