speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,155,147,409,0.26360544217687076,55,52,41,7,0,50,S4D8.tsv
4,275,224,846,0.30691964285714285,82,83,78,32,0,100,S4D8.tsv
4,335,290,1253,0.28879310344827586,100,101,90,44,0,150,S4D8.tsv
4,424,352,1725,0.30113636363636365,127,121,110,66,0,200,S4D8.tsv
4,472,380,2108,0.3105263157894737,140,136,124,72,0,250,S4D8.tsv
4,548,421,2534,0.3254156769596199,164,153,145,86,0,300,S4D8.tsv
4,604,474,3038,0.31856540084388185,178,163,161,102,0,350,S4D8.tsv
4,671,518,3556,0.32384169884169883,204,177,180,110,0,400,S4D8.tsv
4,737,560,4117,0.32901785714285714,225,194,201,117,0,450,S4D8.tsv
4,789,580,4640,0.3400862068965517,244,205,221,119,0,500,S4D8.tsv
4,836,615,5083,0.33983739837398375,262,220,233,121,0,550,S4D8.tsv
4,869,663,5541,0.32767722473604827,276,229,242,122,0,600,S4D8.tsv
4,933,704,6066,0.3313210227272727,296,250,264,123,0,650,S4D8.tsv
4,967,737,6522,0.32801899592944367,309,262,272,124,0,693,S4D8.tsv
