speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,93,141,282,0.16489361702127658,29,33,31,0,0,50,STA2.tsv
4,205,222,591,0.23085585585585586,61,70,68,6,0,100,STA2.tsv
4,300,288,929,0.2604166666666667,90,96,94,20,0,150,STA2.tsv
4,362,354,1312,0.2556497175141243,106,115,119,22,0,200,STA2.tsv
4,406,395,1609,0.2569620253164557,127,126,131,22,0,250,STA2.tsv
4,458,445,1977,0.2573033707865168,140,139,157,22,0,300,STA2.tsv
4,502,499,2404,0.251503006012024,158,147,175,22,0,350,STA2.tsv
4,552,528,2728,0.26136363636363635,172,167,191,22,0,400,STA2.tsv
4,620,563,3083,0.2753108348134991,204,190,202,24,0,450,STA2.tsv
4,674,609,3512,0.2766830870279146,225,204,205,40,0,500,STA2.tsv
4,714,644,3844,0.27717391304347827,239,213,216,46,0,550,STA2.tsv
4,761,674,4174,0.2822700296735905,251,229,221,60,0,600,STA2.tsv
4,804,699,4463,0.2875536480686695,257,249,234,64,0,650,STA2.tsv
4,852,717,4714,0.29707112970711297,271,258,250,73,0,688,STA2.tsv
