speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,138,160,412,0.215625,17,53,53,15,0,50,S4HW.tsv
4,232,256,786,0.2265625,52,73,92,15,0,100,S4HW.tsv
4,305,344,1165,0.22165697674418605,85,86,116,18,0,150,S4HW.tsv
4,417,423,1717,0.24645390070921985,110,126,162,19,0,200,S4HW.tsv
4,484,472,2055,0.2563559322033898,137,136,188,23,0,250,S4HW.tsv
4,554,536,2434,0.2583955223880597,154,148,210,42,0,300,S4HW.tsv
4,622,586,2750,0.26535836177474403,173,154,227,68,0,350,S4HW.tsv
4,680,642,3073,0.26479750778816197,198,159,246,77,0,400,S4HW.tsv
4,742,681,3369,0.2723935389133627,217,170,267,88,0,450,S4HW.tsv
4,797,723,3654,0.27558782849239283,239,177,277,104,0,500,S4HW.tsv
4,850,755,3969,0.2814569536423841,256,193,297,104,0,550,S4HW.tsv
4,907,781,4263,0.29033290653008964,266,215,314,112,0,600,S4HW.tsv
4,942,840,4659,0.28035714285714286,278,230,322,112,0,650,S4HW.tsv
4,1015,879,5116,0.2886803185437998,292,260,344,119,0,700,S4HW.tsv
4,1079,939,5616,0.2872736954206603,315,272,365,127,0,750,S4HW.tsv
4,1147,1009,6202,0.2841922695738355,330,301,389,127,0,800,S4HW.tsv
4,1195,1042,6547,0.28670825335892514,340,312,408,135,0,850,S4HW.tsv
4,1257,1083,6988,0.2901662049861496,355,336,425,141,0,900,S4HW.tsv
4,1297,1108,7361,0.29264440433212996,363,350,438,146,0,950,S4HW.tsv
4,1347,1148,7973,0.2933362369337979,378,367,456,146,0,1000,S4HW.tsv
4,1391,1181,8361,0.2944538526672312,403,372,469,147,0,1050,S4HW.tsv
4,1432,1199,8688,0.29858215179316094,416,380,480,156,0,1100,S4HW.tsv
4,1475,1231,9010,0.299553208773355,421,394,490,170,0,1150,S4HW.tsv
4,1515,1259,9399,0.3008339952343129,434,407,499,175,0,1200,S4HW.tsv
4,1545,1291,9852,0.29918667699457785,435,423,512,175,0,1244,S4HW.tsv
