speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,128,149,370,0.21476510067114093,36,44,29,19,0,50,SKL3.tsv
4,227,232,670,0.24461206896551724,54,75,62,36,0,100,SKL3.tsv
4,315,314,1067,0.25079617834394907,70,99,100,46,0,150,SKL3.tsv
4,372,380,1422,0.24473684210526317,94,115,116,47,0,200,SKL3.tsv
4,475,473,2026,0.2510570824524313,138,136,151,50,0,250,SKL3.tsv
4,543,541,2513,0.25092421441774493,158,155,173,57,0,300,SKL3.tsv
4,635,583,2923,0.2722984562607204,188,176,200,71,0,350,SKL3.tsv
4,674,628,3271,0.26831210191082805,199,185,208,82,0,400,SKL3.tsv
4,757,672,3631,0.28162202380952384,220,200,231,106,0,450,SKL3.tsv
4,837,718,3988,0.29143454038997213,242,224,254,117,0,500,SKL3.tsv
4,888,791,4539,0.2806573957016435,255,239,276,118,0,550,SKL3.tsv
4,954,829,4974,0.28769601930036187,267,265,296,126,0,600,SKL3.tsv
4,1019,872,5449,0.29214449541284404,292,287,314,126,0,650,SKL3.tsv
4,1071,920,5903,0.2910326086956522,304,304,326,137,0,700,SKL3.tsv
4,1121,963,6325,0.29101765316718586,318,321,343,139,0,750,SKL3.tsv
4,1177,1006,6869,0.29249502982107356,335,330,358,154,0,800,SKL3.tsv
4,1232,1042,7261,0.29558541266794625,356,335,374,167,0,850,SKL3.tsv
4,1276,1087,7675,0.2934682612695492,366,339,391,180,0,900,SKL3.tsv
4,1312,1115,7968,0.29417040358744395,374,347,403,188,0,950,SKL3.tsv
4,1356,1144,8294,0.29632867132867136,382,360,412,202,0,993,SKL3.tsv
