speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,134,146,388,0.22945205479452055,41,46,47,0,0,50,SNNJ.tsv
4,251,267,882,0.2350187265917603,70,94,87,0,0,100,SNNJ.tsv
4,330,335,1292,0.2462686567164179,100,124,103,3,0,150,SNNJ.tsv
4,406,402,1705,0.2524875621890547,128,151,124,3,0,200,SNNJ.tsv
4,469,471,2122,0.2489384288747346,145,178,143,3,0,250,SNNJ.tsv
4,555,549,2654,0.2527322404371585,175,204,172,4,0,300,SNNJ.tsv
4,601,601,3005,0.25,184,220,193,4,0,350,SNNJ.tsv
4,675,650,3364,0.25961538461538464,208,247,216,4,0,400,SNNJ.tsv
4,732,708,3795,0.2584745762711864,223,266,239,4,0,450,SNNJ.tsv
4,781,744,4250,0.26243279569892475,234,285,258,4,0,500,SNNJ.tsv
4,838,808,4885,0.2592821782178218,242,305,280,11,0,550,SNNJ.tsv
4,889,865,5320,0.2569364161849711,255,320,303,11,0,600,SNNJ.tsv
4,939,896,5642,0.26199776785714285,276,340,312,11,0,650,SNNJ.tsv
4,989,945,6035,0.2616402116402116,288,361,329,11,0,700,SNNJ.tsv
4,1038,996,6587,0.2605421686746988,296,383,348,11,0,750,SNNJ.tsv
4,1084,1049,7086,0.2583412774070543,306,402,365,11,0,800,SNNJ.tsv
4,1140,1084,7644,0.2629151291512915,325,423,381,11,0,850,SNNJ.tsv
4,1179,1124,8167,0.26223309608540923,341,434,393,11,0,900,SNNJ.tsv
4,1218,1153,8572,0.26409366869037293,357,445,405,11,0,950,SNNJ.tsv
4,1240,1177,8862,0.26338147833474934,362,453,413,12,0,1000,SNNJ.tsv
4,1250,1188,9041,0.26304713804713803,363,457,418,12,0,1024,SNNJ.tsv
