speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,131,118,352,0.2775423728813559,34,38,42,17,0,50,S7A6.tsv
4,254,230,860,0.27608695652173915,54,80,70,50,0,100,S7A6.tsv
4,368,307,1346,0.2996742671009772,69,115,99,85,0,150,S7A6.tsv
4,443,368,1807,0.30095108695652173,77,139,124,103,0,200,S7A6.tsv
4,505,433,2223,0.29157043879907624,99,153,130,123,0,250,S7A6.tsv
4,589,509,2745,0.28929273084479373,129,163,155,142,0,300,S7A6.tsv
4,673,569,3354,0.29569420035149385,152,181,163,177,0,350,S7A6.tsv
4,711,602,3697,0.295265780730897,159,191,176,185,0,400,S7A6.tsv
4,759,626,3964,0.3031150159744409,173,203,184,199,0,450,S7A6.tsv
4,800,672,4398,0.2976190476190476,194,213,187,206,0,500,S7A6.tsv
4,863,714,4922,0.3021708683473389,210,228,196,229,0,550,S7A6.tsv
4,925,757,5558,0.30548216644649934,232,233,210,250,0,600,S7A6.tsv
4,1011,805,6177,0.3139751552795031,255,250,228,278,0,650,S7A6.tsv
4,1095,854,6795,0.3205503512880562,274,281,236,304,0,700,S7A6.tsv
4,1163,891,7360,0.32631874298540964,285,292,262,324,0,750,S7A6.tsv
4,1199,922,7731,0.32510845986984815,290,302,267,340,0,800,S7A6.tsv
4,1239,947,8102,0.3270855332629356,298,314,271,356,0,840,S7A6.tsv
