speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,109,113,256,0.2411504424778761,31,26,36,16,0,50,STWC.tsv
4,166,178,457,0.23314606741573032,39,45,53,29,0,100,STWC.tsv
4,258,268,799,0.24067164179104478,55,68,82,53,0,150,STWC.tsv
4,345,359,1187,0.2402506963788301,85,77,114,69,0,200,STWC.tsv
4,449,404,1542,0.27784653465346537,120,95,143,91,0,250,STWC.tsv
4,512,450,1904,0.28444444444444444,148,109,159,96,0,300,STWC.tsv
4,576,495,2313,0.2909090909090909,170,131,175,100,0,350,STWC.tsv
4,625,537,2609,0.2909683426443203,187,145,191,102,0,400,STWC.tsv
4,689,577,2949,0.298526863084922,203,165,205,116,0,450,STWC.tsv
4,749,608,3261,0.3079769736842105,217,183,211,138,0,500,STWC.tsv
4,783,620,3541,0.3157258064516129,224,197,221,141,0,550,STWC.tsv
4,818,648,3836,0.31558641975308643,238,207,226,147,0,600,STWC.tsv
4,853,671,4121,0.31780923994038746,251,220,231,151,0,650,STWC.tsv
4,896,699,4448,0.32045779685264664,258,237,240,161,0,700,STWC.tsv
4,941,715,4781,0.32902097902097904,270,255,248,168,0,750,STWC.tsv
4,980,741,5056,0.33063427800269907,274,267,260,179,0,800,STWC.tsv
4,1022,776,5369,0.3292525773195876,284,276,269,193,0,850,STWC.tsv
4,1065,801,5683,0.33239700374531833,291,283,277,214,0,900,STWC.tsv
4,1117,846,6042,0.33008274231678486,304,297,287,229,0,950,STWC.tsv
4,1157,895,6364,0.32318435754189945,310,306,293,248,0,1000,STWC.tsv
4,1205,928,6665,0.3246228448275862,315,322,304,264,0,1050,STWC.tsv
4,1249,980,6984,0.31862244897959185,321,335,313,280,0,1100,STWC.tsv
4,1301,1005,7237,0.3236318407960199,332,345,321,303,0,1150,STWC.tsv
4,1335,1026,7446,0.3252923976608187,345,351,331,308,0,1200,STWC.tsv
4,1375,1051,7650,0.327069457659372,359,357,347,312,0,1250,STWC.tsv
4,1408,1066,7876,0.3302063789868668,365,371,354,318,0,1300,STWC.tsv
4,1440,1080,8104,0.3333333333333333,374,382,363,321,0,1350,STWC.tsv
4,1476,1093,8374,0.3376029277218664,384,394,371,327,0,1400,STWC.tsv
4,1511,1103,8581,0.3424750679963735,391,402,380,338,0,1450,STWC.tsv
4,1534,1120,8827,0.3424107142857143,395,407,385,347,0,1500,STWC.tsv
4,1569,1140,9070,0.34407894736842104,404,420,391,354,0,1550,STWC.tsv
4,1595,1165,9474,0.34227467811158796,413,428,394,360,0,1600,STWC.tsv
4,1615,1186,9779,0.3404300168634064,417,435,401,362,0,1650,STWC.tsv
4,1639,1204,10125,0.34032392026578073,427,448,401,363,0,1700,STWC.tsv
4,1675,1227,10377,0.34127954360228197,433,466,411,365,0,1750,STWC.tsv
4,1717,1249,10741,0.3436749399519616,443,480,422,372,0,1800,STWC.tsv
4,1752,1269,11046,0.34515366430260047,450,493,430,379,0,1850,STWC.tsv
4,1809,1297,11441,0.34868928296067847,457,508,448,396,0,1900,STWC.tsv
4,1840,1315,11782,0.34980988593155893,465,516,457,402,0,1950,STWC.tsv
4,1872,1329,12165,0.35214446952595935,474,525,467,406,0,2000,STWC.tsv
4,1905,1341,12518,0.35514541387024606,486,538,470,411,0,2050,STWC.tsv
4,1928,1347,12791,0.3578322197475872,491,543,476,418,0,2100,STWC.tsv
4,1952,1360,13052,0.3588235294117647,497,549,484,422,0,2150,STWC.tsv
4,1973,1374,13348,0.35898835516739447,501,556,489,427,0,2200,STWC.tsv
4,2025,1418,13957,0.3570169252468265,507,574,507,437,0,2250,STWC.tsv
4,2051,1439,14406,0.3563238359972203,509,581,522,439,0,2300,STWC.tsv
4,2106,1485,15053,0.35454545454545455,512,590,548,456,0,2350,STWC.tsv
4,2133,1508,15559,0.3536140583554377,514,595,558,466,0,2400,STWC.tsv
4,2166,1531,16119,0.35369039843239714,519,601,577,469,0,2450,STWC.tsv
4,2189,1550,16523,0.3530645161290323,520,604,587,478,0,2500,STWC.tsv
4,2192,1556,16589,0.35218508997429304,521,605,587,479,0,2514,STWC.tsv
