speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,91,160,350,0.1421875,37,14,36,4,0,50,SWPV.tsv
4,186,257,907,0.18093385214007782,78,24,80,4,0,100,SWPV.tsv
4,253,315,1236,0.2007936507936508,96,38,104,15,0,150,SWPV.tsv
4,331,359,1505,0.23050139275766016,119,69,125,18,0,200,SWPV.tsv
4,372,391,1729,0.23785166240409208,128,80,136,28,0,250,SWPV.tsv
4,409,421,1976,0.24287410926365796,139,85,146,39,0,300,SWPV.tsv
4,463,466,2279,0.24839055793991416,152,90,165,56,0,350,SWPV.tsv
4,518,505,2569,0.25643564356435644,162,95,184,77,0,400,SWPV.tsv
4,546,535,2819,0.25514018691588786,171,101,194,80,0,450,SWPV.tsv
4,586,582,3193,0.25171821305841924,183,103,213,87,0,500,SWPV.tsv
4,682,662,4166,0.25755287009063443,202,141,245,94,0,550,SWPV.tsv
4,736,720,4845,0.25555555555555554,217,153,266,100,0,600,SWPV.tsv
4,778,755,5160,0.2576158940397351,236,158,280,104,0,650,SWPV.tsv
4,812,781,5440,0.2599231754161332,252,162,290,108,0,700,SWPV.tsv
4,874,811,5813,0.26942046855733665,264,187,311,112,0,750,SWPV.tsv
4,906,842,6109,0.2690023752969121,273,200,321,112,0,800,SWPV.tsv
4,951,857,6360,0.2774212368728121,283,212,327,129,0,850,SWPV.tsv
4,984,886,6652,0.27765237020316025,290,221,332,141,0,900,SWPV.tsv
4,1034,916,6994,0.28220524017467247,304,242,342,146,0,950,SWPV.tsv
4,1078,942,7368,0.28609341825902335,319,260,351,148,0,1000,SWPV.tsv
4,1134,977,7801,0.2901740020470829,334,271,365,164,0,1050,SWPV.tsv
4,1163,1001,8081,0.2904595404595405,341,278,368,176,0,1100,SWPV.tsv
4,1210,1021,8370,0.2962781586679726,343,285,379,203,0,1150,SWPV.tsv
4,1267,1058,8823,0.29938563327032136,352,302,396,217,0,1200,SWPV.tsv
4,1309,1080,9165,0.30300925925925926,367,313,405,224,0,1250,SWPV.tsv
4,1339,1094,9468,0.3059872029250457,370,320,412,237,0,1300,SWPV.tsv
4,1375,1117,9775,0.3077439570277529,379,333,424,239,0,1350,SWPV.tsv
4,1411,1130,10045,0.31216814159292033,395,343,432,241,0,1400,SWPV.tsv
4,1438,1153,10379,0.3117953165654814,396,347,440,255,0,1450,SWPV.tsv
4,1451,1183,10653,0.3066356720202874,396,347,444,264,0,1500,SWPV.tsv
4,1476,1199,10953,0.30775646371976645,398,353,451,274,0,1550,SWPV.tsv
4,1500,1237,11368,0.30315278900565884,407,353,459,281,0,1600,SWPV.tsv
4,1530,1284,12226,0.29789719626168226,413,356,478,283,0,1650,SWPV.tsv
4,1552,1305,12547,0.2973180076628352,418,362,487,285,0,1700,SWPV.tsv
4,1584,1330,12811,0.29774436090225564,428,369,491,296,0,1750,SWPV.tsv
4,1613,1351,13147,0.2984826054774241,438,370,502,303,0,1800,SWPV.tsv
4,1637,1382,13496,0.2961287988422576,442,381,510,304,0,1850,SWPV.tsv
4,1670,1396,13815,0.29906876790830944,448,388,527,307,0,1900,SWPV.tsv
4,1683,1423,14148,0.2956781447645819,448,390,532,313,0,1943,SWPV.tsv
