speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,114,165,511,0.17272727272727273,57,57,0,0,0,50,SB5E.tsv
4,156,224,878,0.17410714285714285,78,78,0,0,0,100,SB5E.tsv
4,212,280,1364,0.18928571428571428,106,106,0,0,0,150,SB5E.tsv
4,255,341,1811,0.18695014662756598,126,126,3,0,0,200,SB5E.tsv
4,320,393,2258,0.2035623409669211,156,157,7,0,0,250,SB5E.tsv
4,368,441,2646,0.20861678004535147,173,174,21,0,0,300,SB5E.tsv
4,462,497,3015,0.2323943661971831,191,191,80,0,0,350,SB5E.tsv
4,506,537,3360,0.23556797020484171,205,212,89,0,0,400,SB5E.tsv
4,559,573,3716,0.24389179755671903,214,228,117,0,0,450,SB5E.tsv
4,635,614,4162,0.25855048859934854,234,254,147,0,0,500,SB5E.tsv
4,670,660,4574,0.2537878787878788,247,271,152,0,0,550,SB5E.tsv
4,720,690,4952,0.2608695652173913,269,282,169,0,0,600,SB5E.tsv
4,804,746,5579,0.26943699731903487,282,301,221,0,0,650,SB5E.tsv
4,865,800,6076,0.2703125,288,321,256,0,0,700,SB5E.tsv
4,916,845,6673,0.2710059171597633,293,337,286,0,0,750,SB5E.tsv
4,938,860,7000,0.27267441860465114,297,343,298,0,0,800,SB5E.tsv
4,979,889,7425,0.2753093363329584,307,354,317,1,0,850,SB5E.tsv
4,1040,907,7775,0.2866593164277839,320,364,332,24,0,900,SB5E.tsv
4,1112,930,8141,0.2989247311827957,334,374,347,57,0,950,SB5E.tsv
4,1164,942,8571,0.3089171974522293,351,388,367,58,0,1000,SB5E.tsv
4,1214,959,8865,0.3164754953076121,362,400,377,75,0,1050,SB5E.tsv
4,1244,971,9185,0.32028836251287335,369,407,387,81,0,1100,SB5E.tsv
4,1279,989,9475,0.32330637007077856,376,411,393,99,0,1150,SB5E.tsv
4,1317,1011,9791,0.32566765578635015,388,414,403,112,0,1200,SB5E.tsv
4,1365,1026,10178,0.33260233918128657,401,422,418,124,0,1250,SB5E.tsv
4,1416,1044,10572,0.3390804597701149,420,432,427,137,0,1300,SB5E.tsv
4,1452,1061,10980,0.34213006597549483,433,434,440,145,0,1350,SB5E.tsv
4,1482,1075,11283,0.3446511627906977,439,441,446,156,0,1385,SB5E.tsv
