speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,95,107,246,0.2219626168224299,28,27,13,27,0,50,ST25.tsv
4,204,222,677,0.22972972972972974,71,63,26,44,0,100,ST25.tsv
4,248,264,904,0.23484848484848486,81,77,34,56,0,150,ST25.tsv
4,330,327,1212,0.25229357798165136,103,94,53,80,0,200,ST25.tsv
4,368,372,1485,0.24731182795698925,117,104,56,91,0,250,ST25.tsv
4,431,428,1743,0.2517523364485981,134,112,68,117,0,300,ST25.tsv
4,482,469,2004,0.25692963752665243,149,130,74,129,0,350,ST25.tsv
4,534,493,2238,0.27079107505070993,164,148,81,141,0,400,ST25.tsv
4,601,539,2548,0.2787569573283859,183,163,96,159,0,450,ST25.tsv
4,678,574,2919,0.2952961672473868,206,176,118,178,0,500,ST25.tsv
4,706,587,3091,0.30068143100511074,216,182,125,183,0,550,ST25.tsv
4,751,624,3363,0.30088141025641024,228,198,131,194,0,600,ST25.tsv
4,815,654,3669,0.31154434250764523,247,218,135,215,0,650,ST25.tsv
4,847,669,3885,0.3165171898355755,257,225,142,223,0,700,ST25.tsv
4,891,692,4181,0.32189306358381503,267,238,151,235,0,750,ST25.tsv
4,917,714,4491,0.32107843137254904,275,241,158,243,0,800,ST25.tsv
4,958,753,4788,0.31806108897742363,293,246,164,255,0,850,ST25.tsv
4,1010,812,5290,0.31096059113300495,310,253,180,267,0,900,ST25.tsv
4,1046,848,5649,0.30837264150943394,324,263,185,274,0,950,ST25.tsv
4,1084,874,5933,0.3100686498855835,332,278,189,285,0,1000,ST25.tsv
4,1117,890,6195,0.3137640449438202,340,289,194,294,0,1050,ST25.tsv
4,1164,920,6544,0.31630434782608696,350,305,209,300,0,1100,ST25.tsv
4,1198,943,6877,0.3176033934252386,361,310,220,307,0,1150,ST25.tsv
4,1236,972,7215,0.31790123456790126,371,319,230,316,0,1200,ST25.tsv
4,1277,982,7466,0.32510183299389,386,332,235,324,0,1240,ST25.tsv
