speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,43,166,440,0.06475903614457831,13,12,18,0,0,50,SX2V.tsv
4,81,227,771,0.08920704845814978,24,27,30,0,0,100,SX2V.tsv
4,115,272,1052,0.1056985294117647,36,39,40,0,0,150,SX2V.tsv
4,167,334,1489,0.125,58,54,55,0,0,200,SX2V.tsv
4,206,371,1894,0.13881401617250674,70,68,68,0,0,250,SX2V.tsv
4,240,406,2276,0.1477832512315271,87,77,76,0,0,300,SX2V.tsv
4,258,445,2660,0.1449438202247191,95,82,81,0,0,350,SX2V.tsv
4,312,488,3083,0.1598360655737705,109,98,95,10,0,400,SX2V.tsv
4,341,515,3319,0.16553398058252428,117,107,101,16,0,450,SX2V.tsv
4,401,570,3786,0.17587719298245613,130,119,119,33,0,500,SX2V.tsv
4,448,600,4088,0.18666666666666668,136,126,134,52,0,550,SX2V.tsv
4,482,631,4356,0.19096671949286848,145,136,143,58,0,600,SX2V.tsv
4,503,654,4615,0.1922782874617737,147,137,155,64,0,648,SX2V.tsv
