speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,50,118,352,0.1059322033898305,13,13,17,7,0,50,S7A6.tsv
4,106,230,860,0.11521739130434783,17,34,31,24,0,100,S7A6.tsv
4,166,307,1346,0.13517915309446255,22,56,47,41,0,150,S7A6.tsv
4,219,368,1807,0.1487771739130435,28,74,65,52,0,200,S7A6.tsv
4,262,433,2223,0.151270207852194,42,84,69,67,0,250,S7A6.tsv
4,316,509,2745,0.15520628683693516,58,90,86,82,0,300,S7A6.tsv
4,380,569,3354,0.16695957820738136,76,105,93,106,0,350,S7A6.tsv
4,412,602,3697,0.17109634551495018,82,114,104,112,0,400,S7A6.tsv
4,450,626,3964,0.17971246006389777,94,123,110,123,0,450,S7A6.tsv
4,479,672,4398,0.17819940476190477,110,130,112,127,0,500,S7A6.tsv
4,531,714,4922,0.18592436974789917,125,142,120,144,0,550,S7A6.tsv
4,585,757,5558,0.19319682959048878,144,146,131,164,0,600,S7A6.tsv
4,658,805,6177,0.20434782608695654,165,160,147,186,0,650,S7A6.tsv
4,730,854,6795,0.21370023419203746,181,186,154,209,0,700,S7A6.tsv
4,792,891,7360,0.2222222222222222,191,196,177,228,0,750,S7A6.tsv
4,825,922,7731,0.22369848156182212,196,206,182,241,0,800,S7A6.tsv
4,862,947,8102,0.2275607180570222,203,218,186,255,0,840,S7A6.tsv
