speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,41,154,465,0.06655844155844155,17,11,13,0,0,50,SUTB.tsv
4,95,233,871,0.10193133047210301,34,26,34,1,0,100,SUTB.tsv
4,163,316,1377,0.12895569620253164,59,34,66,4,0,150,SUTB.tsv
4,203,349,1729,0.14541547277936961,78,37,83,5,0,200,SUTB.tsv
4,255,401,2163,0.1589775561097257,100,40,101,14,0,250,SUTB.tsv
4,322,460,2611,0.175,114,67,110,31,0,300,SUTB.tsv
4,377,503,2979,0.18737574552683897,130,73,122,52,0,350,SUTB.tsv
4,417,539,3219,0.19341372912801486,138,84,131,64,0,400,SUTB.tsv
4,440,571,3503,0.19264448336252188,145,92,139,64,0,450,SUTB.tsv
4,468,598,3792,0.1956521739130435,155,99,150,64,0,500,SUTB.tsv
4,524,638,4117,0.20532915360501566,177,112,171,64,0,550,SUTB.tsv
4,572,663,4394,0.21568627450980393,183,132,189,68,0,600,SUTB.tsv
4,606,691,4741,0.21924746743849494,188,149,199,70,0,650,SUTB.tsv
4,660,731,5083,0.22571819425444598,200,163,207,90,0,700,SUTB.tsv
4,690,765,5512,0.22549019607843138,210,165,214,101,0,750,SUTB.tsv
4,736,787,5808,0.2337992376111817,222,181,223,110,0,800,SUTB.tsv
4,760,803,6025,0.23661270236612703,231,185,227,117,0,850,SUTB.tsv
4,788,826,6252,0.23849878934624696,242,193,236,117,0,900,SUTB.tsv
4,813,842,6516,0.2413895486935867,247,201,243,122,0,950,SUTB.tsv
4,848,871,6793,0.24339839265212398,255,208,254,131,0,1000,SUTB.tsv
4,871,897,7048,0.2427536231884058,257,213,259,142,0,1050,SUTB.tsv
4,898,916,7251,0.2450873362445415,263,216,264,155,0,1100,SUTB.tsv
4,1001,988,8292,0.2532894736842105,282,249,273,197,0,1150,SUTB.tsv
4,1035,1005,8696,0.2574626865671642,292,255,280,208,0,1200,SUTB.tsv
4,1079,1025,9034,0.2631707317073171,305,262,292,220,0,1250,SUTB.tsv
4,1130,1064,9474,0.26550751879699247,325,270,298,237,0,1300,SUTB.tsv
4,1170,1094,9874,0.2673674588665448,339,285,302,244,0,1350,SUTB.tsv
4,1208,1119,10216,0.26988382484361034,344,299,305,260,0,1400,SUTB.tsv
4,1244,1147,10647,0.27114210985178727,353,309,306,276,0,1450,SUTB.tsv
4,1273,1159,10924,0.27459016393442626,358,312,313,290,0,1500,SUTB.tsv
4,1300,1187,11235,0.2737994945240101,365,315,320,300,0,1550,SUTB.tsv
4,1320,1206,11506,0.2736318407960199,371,316,324,309,0,1593,SUTB.tsv
