speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,36,147,351,0.061224489795918366,14,10,5,7,0,50,SHAZ.tsv
4,74,202,598,0.09158415841584158,29,22,7,16,0,100,SHAZ.tsv
4,110,249,895,0.11044176706827309,39,34,13,24,0,150,SHAZ.tsv
4,153,286,1146,0.13374125874125875,56,45,20,32,0,200,SHAZ.tsv
4,175,331,1455,0.13217522658610273,67,48,22,38,0,250,SHAZ.tsv
4,204,395,1805,0.1291139240506329,76,57,27,44,0,300,SHAZ.tsv
4,238,443,2161,0.1343115124153499,91,69,29,49,0,350,SHAZ.tsv
4,271,488,2483,0.13883196721311475,102,81,37,51,0,400,SHAZ.tsv
4,313,538,2887,0.1454460966542751,115,99,42,57,0,450,SHAZ.tsv
4,360,582,3289,0.15463917525773196,136,117,47,60,0,500,SHAZ.tsv
4,399,623,3683,0.1601123595505618,149,132,49,69,0,550,SHAZ.tsv
4,433,671,4094,0.1613263785394933,159,139,53,82,0,600,SHAZ.tsv
4,497,713,4465,0.17426367461430575,173,146,72,106,0,650,SHAZ.tsv
4,529,757,4848,0.17470277410832233,179,157,76,117,0,700,SHAZ.tsv
4,569,807,5204,0.17627013630731103,184,168,88,129,0,750,SHAZ.tsv
4,609,836,5474,0.1821172248803828,191,175,103,140,0,800,SHAZ.tsv
4,668,878,5831,0.19020501138952164,207,194,110,157,0,850,SHAZ.tsv
4,721,919,6219,0.19613710554951033,225,214,117,165,0,900,SHAZ.tsv
4,769,954,6520,0.20151991614255765,235,224,128,182,0,950,SHAZ.tsv
4,808,976,6837,0.2069672131147541,249,236,130,193,0,1000,SHAZ.tsv
4,843,1001,7166,0.21053946053946054,258,251,134,200,0,1050,SHAZ.tsv
4,880,1053,7618,0.20892687559354226,269,265,137,209,0,1100,SHAZ.tsv
4,915,1071,7899,0.21358543417366946,279,276,143,217,0,1150,SHAZ.tsv
4,969,1106,8441,0.21903254972875227,286,297,155,231,0,1200,SHAZ.tsv
4,1009,1152,8853,0.2189670138888889,294,305,166,244,0,1250,SHAZ.tsv
4,1039,1168,9137,0.222388698630137,304,317,168,250,0,1300,SHAZ.tsv
4,1071,1205,9569,0.22219917012448132,312,327,172,260,0,1350,SHAZ.tsv
4,1111,1232,9883,0.22544642857142858,331,341,175,264,0,1400,SHAZ.tsv
4,1145,1260,10254,0.22718253968253968,344,345,176,280,0,1450,SHAZ.tsv
4,1196,1286,10597,0.23250388802488337,350,356,200,290,0,1500,SHAZ.tsv
4,1252,1313,11174,0.2383853769992384,366,373,209,304,0,1550,SHAZ.tsv
4,1283,1344,11534,0.2386532738095238,373,386,212,312,0,1600,SHAZ.tsv
4,1330,1370,11864,0.2427007299270073,390,394,221,325,0,1650,SHAZ.tsv
4,1354,1391,12234,0.24335010783608915,403,399,221,331,0,1700,SHAZ.tsv
4,1389,1412,12665,0.24592776203966005,407,410,230,342,0,1750,SHAZ.tsv
4,1442,1440,13149,0.2503472222222222,412,424,249,357,0,1800,SHAZ.tsv
4,1484,1470,13636,0.2523809523809524,418,442,256,368,0,1850,SHAZ.tsv
4,1519,1491,14012,0.2546948356807512,422,454,269,374,0,1900,SHAZ.tsv
4,1565,1518,14556,0.25774044795783924,424,462,300,379,0,1950,SHAZ.tsv
4,1592,1535,14955,0.25928338762214986,425,469,315,383,0,2000,SHAZ.tsv
4,1615,1550,15300,0.26048387096774195,427,478,322,388,0,2050,SHAZ.tsv
4,1639,1566,15596,0.26165389527458494,428,483,330,398,0,2100,SHAZ.tsv
4,1669,1589,16089,0.262586532410321,432,491,345,401,0,2137,SHAZ.tsv
