speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,64,158,485,0.10126582278481013,14,29,21,0,0,50,SR82.tsv
4,89,225,827,0.09888888888888889,16,38,32,3,0,100,SR82.tsv
4,143,345,1511,0.1036231884057971,22,55,51,15,0,150,SR82.tsv
4,202,393,1961,0.12849872773536897,32,72,75,23,0,200,SR82.tsv
4,256,438,2504,0.1461187214611872,42,94,93,27,0,250,SR82.tsv
4,299,488,3014,0.15317622950819673,53,109,104,33,0,300,SR82.tsv
4,356,560,3675,0.15892857142857142,61,135,126,34,0,350,SR82.tsv
4,395,609,4244,0.1621510673234811,78,146,136,35,0,400,SR82.tsv
4,445,663,4859,0.16779788838612367,85,162,153,45,0,450,SR82.tsv
4,506,701,5334,0.1804564907275321,105,179,161,61,0,500,SR82.tsv
4,558,740,5803,0.1885135135135135,106,198,176,78,0,550,SR82.tsv
4,572,756,5938,0.18915343915343916,108,201,181,82,0,575,SR82.tsv
