speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,38,205,643,0.046341463414634146,18,8,11,1,0,50,SKHW.tsv
4,87,276,1001,0.07880434782608696,37,25,20,5,0,100,SKHW.tsv
4,134,339,1337,0.09882005899705015,54,35,37,8,0,150,SKHW.tsv
4,169,390,1641,0.10833333333333334,66,44,46,13,0,200,SKHW.tsv
4,219,452,2002,0.12112831858407079,88,59,57,15,0,250,SKHW.tsv
4,274,510,2387,0.13431372549019607,104,70,72,28,0,300,SKHW.tsv
4,325,562,2713,0.1445729537366548,114,78,80,53,0,350,SKHW.tsv
4,375,601,2981,0.1559900166389351,122,92,97,64,0,400,SKHW.tsv
4,416,641,3340,0.1622464898595944,133,106,112,65,0,450,SKHW.tsv
4,465,678,3631,0.17146017699115043,151,115,131,68,0,500,SKHW.tsv
4,515,720,3972,0.17881944444444445,161,120,149,85,0,550,SKHW.tsv
4,565,752,4269,0.18783244680851063,168,133,167,97,0,600,SKHW.tsv
4,612,818,4757,0.18704156479217604,178,140,186,108,0,650,SKHW.tsv
4,644,844,5005,0.19075829383886256,186,146,197,115,0,700,SKHW.tsv
4,695,885,5387,0.1963276836158192,202,158,216,119,0,750,SKHW.tsv
4,743,919,5704,0.20212187159956474,208,171,228,136,0,800,SKHW.tsv
4,779,946,6009,0.20586680761099366,216,180,239,144,0,850,SKHW.tsv
4,818,961,6248,0.21279916753381894,225,194,248,151,0,900,SKHW.tsv
4,860,990,6555,0.21717171717171718,232,211,262,155,0,950,SKHW.tsv
4,898,1012,6849,0.22183794466403162,240,222,272,164,0,1000,SKHW.tsv
4,944,1047,7244,0.22540592168099333,259,227,290,168,0,1050,SKHW.tsv
4,979,1073,7682,0.22809878844361603,270,235,298,176,0,1100,SKHW.tsv
4,1017,1092,7922,0.23282967032967034,278,245,309,185,0,1150,SKHW.tsv
4,1066,1122,8242,0.2375222816399287,291,258,326,191,0,1200,SKHW.tsv
4,1105,1137,8622,0.24296394019349166,300,273,334,198,0,1250,SKHW.tsv
4,1165,1173,9065,0.24829497016197782,316,283,355,211,0,1300,SKHW.tsv
4,1189,1193,9404,0.24916177703269068,321,293,361,214,0,1350,SKHW.tsv
4,1218,1204,9688,0.25290697674418605,326,302,369,221,0,1400,SKHW.tsv
4,1238,1214,9953,0.2549423393739704,330,307,376,225,0,1450,SKHW.tsv
4,1264,1228,10278,0.25732899022801303,338,316,381,229,0,1500,SKHW.tsv
4,1295,1240,10748,0.2610887096774194,348,320,391,236,0,1550,SKHW.tsv
4,1329,1261,11138,0.2634813639968279,350,327,403,249,0,1600,SKHW.tsv
4,1370,1290,11669,0.2655038759689923,358,335,421,256,0,1650,SKHW.tsv
4,1398,1314,11989,0.2659817351598174,361,345,432,260,0,1700,SKHW.tsv
4,1429,1332,12320,0.26820570570570573,367,351,442,269,0,1750,SKHW.tsv
4,1477,1351,12774,0.27331606217616583,371,363,456,287,0,1800,SKHW.tsv
4,1514,1378,13106,0.2746734397677794,376,376,467,295,0,1850,SKHW.tsv
4,1555,1405,13510,0.27669039145907476,383,388,478,306,0,1900,SKHW.tsv
4,1575,1430,13897,0.27534965034965037,384,393,485,313,0,1950,SKHW.tsv
4,1605,1457,14394,0.27539464653397394,384,401,496,324,0,2000,SKHW.tsv
4,1645,1476,14795,0.27862466124661245,394,415,504,332,0,2050,SKHW.tsv
4,1685,1500,15215,0.2808333333333333,406,426,518,335,0,2100,SKHW.tsv
4,1715,1531,15758,0.28004572175048986,411,437,529,338,0,2150,SKHW.tsv
4,1755,1552,16281,0.28269974226804123,427,446,539,343,0,2200,SKHW.tsv
4,1798,1577,16752,0.28503487634749525,438,454,550,356,0,2250,SKHW.tsv
4,1842,1597,17138,0.2883531621790858,448,463,565,366,0,2300,SKHW.tsv
4,1853,1617,17447,0.28648732220160794,449,466,568,370,0,2350,SKHW.tsv
4,1877,1639,17999,0.2863026235509457,453,478,576,370,0,2400,SKHW.tsv
4,1896,1656,18447,0.286231884057971,458,489,578,371,0,2450,SKHW.tsv
4,1917,1673,18789,0.28646144650328753,467,496,581,373,0,2486,SKHW.tsv
