speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,45,175,429,0.06428571428571428,15,19,11,0,0,50,S68E.tsv
4,117,278,857,0.1052158273381295,45,38,32,2,0,100,S68E.tsv
4,167,327,1128,0.12767584097859327,56,48,51,12,0,150,S68E.tsv
4,206,394,1538,0.13071065989847716,71,59,57,19,0,200,S68E.tsv
4,267,465,1999,0.1435483870967742,94,70,84,19,0,250,S68E.tsv
4,314,525,2479,0.14952380952380953,111,81,101,21,0,300,S68E.tsv
4,371,598,3022,0.15510033444816054,135,87,123,26,0,350,S68E.tsv
4,424,649,3590,0.1633281972265023,149,98,147,30,0,400,S68E.tsv
4,480,701,4049,0.17118402282453637,162,124,159,35,0,450,S68E.tsv
4,531,747,4517,0.17771084337349397,174,147,171,39,0,500,S68E.tsv
4,602,813,5074,0.18511685116851168,189,183,190,40,0,550,S68E.tsv
4,657,868,5791,0.18922811059907835,203,204,208,42,0,600,S68E.tsv
4,708,905,6205,0.19558011049723756,227,221,218,42,0,650,S68E.tsv
4,723,927,6427,0.19498381877022652,231,229,221,42,0,678,S68E.tsv
