speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,60,147,409,0.10204081632653061,22,19,19,0,0,50,S4D8.tsv
4,131,224,846,0.14620535714285715,42,39,41,9,0,100,S4D8.tsv
4,161,290,1253,0.13879310344827586,53,47,45,16,0,150,S4D8.tsv
4,207,352,1725,0.14701704545454544,66,60,55,26,0,200,S4D8.tsv
4,241,380,2108,0.15855263157894736,75,68,67,31,0,250,S4D8.tsv
4,297,421,2534,0.17636579572446556,92,82,83,40,0,300,S4D8.tsv
4,341,474,3038,0.17985232067510548,105,89,96,51,0,350,S4D8.tsv
4,392,518,3556,0.1891891891891892,125,100,110,57,0,400,S4D8.tsv
4,438,560,4117,0.19553571428571428,142,111,123,62,0,450,S4D8.tsv
4,480,580,4640,0.20689655172413793,158,120,138,64,0,500,S4D8.tsv
4,525,615,5083,0.21341463414634146,175,135,149,66,0,550,S4D8.tsv
4,556,663,5541,0.2096530920060332,188,144,157,67,0,600,S4D8.tsv
4,605,704,6066,0.21484375,203,160,175,67,0,650,S4D8.tsv
4,636,737,6522,0.2157394843962008,214,171,183,68,0,693,S4D8.tsv
