speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,32,107,303,0.07476635514018691,8,8,14,2,0,50,STBW.tsv
4,102,201,710,0.12686567164179105,28,23,37,14,0,100,STBW.tsv
4,187,279,1129,0.16756272401433692,47,35,61,44,0,150,STBW.tsv
4,246,352,1491,0.1747159090909091,63,50,76,57,0,200,STBW.tsv
4,300,414,1878,0.18115942028985507,68,64,95,73,0,250,STBW.tsv
4,347,440,2112,0.19715909090909092,77,72,109,89,0,300,STBW.tsv
4,373,481,2375,0.19386694386694386,82,74,120,97,0,350,STBW.tsv
4,420,512,2702,0.205078125,90,92,135,103,0,400,STBW.tsv
4,478,554,3135,0.2157039711191336,104,113,153,108,0,450,STBW.tsv
4,504,578,3476,0.2179930795847751,109,120,164,111,0,500,STBW.tsv
4,536,610,3778,0.21967213114754097,114,133,174,115,0,550,STBW.tsv
4,565,638,4024,0.2213949843260188,117,144,183,121,0,588,STBW.tsv
