speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,38,202,505,0.04702970297029703,8,17,6,7,0,50,SASC.tsv
4,96,285,922,0.08421052631578947,18,38,15,25,0,100,SASC.tsv
4,133,370,1317,0.08986486486486486,22,53,16,42,0,150,SASC.tsv
4,187,416,1631,0.1123798076923077,32,70,29,56,0,200,SASC.tsv
4,224,443,1903,0.12641083521444696,42,83,36,63,0,250,SASC.tsv
4,262,507,2314,0.1291913214990138,49,97,47,69,0,300,SASC.tsv
4,288,541,2640,0.133086876155268,53,107,50,78,0,350,SASC.tsv
4,332,591,3038,0.1404399323181049,59,124,63,86,0,400,SASC.tsv
4,385,634,3441,0.15181388012618297,61,145,67,112,0,450,SASC.tsv
4,423,666,3694,0.15878378378378377,76,158,72,117,0,500,SASC.tsv
4,483,707,4065,0.1707920792079208,89,175,84,135,0,550,SASC.tsv
4,532,750,4527,0.17733333333333334,101,194,92,145,0,600,SASC.tsv
4,573,821,5251,0.17448233861144946,104,211,104,154,0,650,SASC.tsv
4,609,864,5606,0.1762152777777778,115,224,115,155,0,700,SASC.tsv
4,675,905,6040,0.18646408839779005,123,246,133,173,0,750,SASC.tsv
4,730,943,6415,0.19353128313891835,132,266,143,189,0,800,SASC.tsv
4,767,981,6884,0.1954638124362895,147,280,143,197,0,850,SASC.tsv
4,803,1012,7254,0.1983695652173913,158,296,146,203,0,900,SASC.tsv
4,823,1038,7606,0.19821772639691715,161,306,151,205,0,933,SASC.tsv
