speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,61,200,531,0.07625,5,12,24,20,0,50,S8CV.tsv
4,116,290,925,0.1,20,15,42,39,0,100,S8CV.tsv
4,168,369,1309,0.11382113821138211,27,31,58,52,0,150,S8CV.tsv
4,247,447,1838,0.13814317673378076,36,53,84,74,0,200,S8CV.tsv
4,317,523,2385,0.15152963671128106,62,72,98,85,0,250,S8CV.tsv
4,433,624,3150,0.1734775641025641,85,92,129,127,0,300,S8CV.tsv
4,493,684,3731,0.18019005847953215,90,112,146,145,0,350,S8CV.tsv
4,553,744,4205,0.18581989247311828,93,131,165,164,0,400,S8CV.tsv
4,595,809,4709,0.1838689740420272,100,143,176,176,0,450,S8CV.tsv
4,644,852,5052,0.18896713615023475,106,159,192,187,0,500,S8CV.tsv
4,684,889,5432,0.1923509561304837,115,165,203,201,0,550,S8CV.tsv
4,734,926,5834,0.19816414686825054,118,175,217,224,0,600,S8CV.tsv
4,788,979,6248,0.20122574055158324,122,190,235,241,0,650,S8CV.tsv
4,817,1003,6551,0.20363908275174478,124,197,246,250,0,700,S8CV.tsv
4,850,1028,6864,0.20671206225680933,129,206,259,256,0,750,S8CV.tsv
4,876,1044,7076,0.20977011494252873,136,213,264,263,0,784,S8CV.tsv
