speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,54,172,467,0.07848837209302326,27,26,1,0,0,50,SHC8.tsv
4,89,275,893,0.0809090909090909,42,37,10,0,0,100,SHC8.tsv
4,121,353,1313,0.08569405099150142,56,51,10,4,0,150,SHC8.tsv
4,169,417,1681,0.1013189448441247,76,65,21,7,0,200,SHC8.tsv
4,228,472,2079,0.12076271186440678,96,85,40,7,0,250,SHC8.tsv
4,267,523,2455,0.12762906309751434,111,98,51,7,0,300,SHC8.tsv
4,321,573,2794,0.1400523560209424,126,117,71,7,0,350,SHC8.tsv
4,354,627,3155,0.14114832535885166,135,133,76,10,0,400,SHC8.tsv
4,379,663,3388,0.14291101055806937,140,138,86,15,0,450,SHC8.tsv
4,400,694,3631,0.1440922190201729,149,143,93,15,0,500,SHC8.tsv
4,434,736,3905,0.14741847826086957,160,152,103,19,0,550,SHC8.tsv
4,466,763,4193,0.1526867627785059,177,159,106,24,0,600,SHC8.tsv
4,527,791,4522,0.1665613147914033,197,163,128,39,0,650,SHC8.tsv
4,567,822,4861,0.17244525547445255,214,169,139,45,0,700,SHC8.tsv
4,599,848,5203,0.17659198113207547,227,176,149,47,0,750,SHC8.tsv
4,651,885,5671,0.18389830508474575,240,196,156,59,0,800,SHC8.tsv
4,685,912,6030,0.18777412280701755,246,215,156,68,0,850,SHC8.tsv
4,715,928,6251,0.19261853448275862,252,225,164,74,0,900,SHC8.tsv
4,744,954,6528,0.1949685534591195,256,234,177,77,0,950,SHC8.tsv
4,775,972,6864,0.1993312757201646,264,242,178,91,0,1000,SHC8.tsv
4,800,996,7206,0.20080321285140562,272,251,179,98,0,1050,SHC8.tsv
4,839,1021,7516,0.205435847208619,287,261,182,109,0,1100,SHC8.tsv
4,861,1045,7789,0.20598086124401913,296,271,183,111,0,1150,SHC8.tsv
4,890,1065,8048,0.20892018779342722,308,279,184,119,0,1200,SHC8.tsv
4,911,1082,8320,0.2104898336414048,315,285,186,125,0,1250,SHC8.tsv
4,941,1103,8642,0.21328195829555757,326,294,186,135,0,1300,SHC8.tsv
4,958,1114,8832,0.21499102333931777,330,301,189,138,0,1350,SHC8.tsv
4,974,1127,9066,0.2160603371783496,337,309,190,138,0,1400,SHC8.tsv
4,988,1155,9455,0.21385281385281385,344,314,191,139,0,1450,SHC8.tsv
4,1005,1171,9714,0.2145602049530316,347,318,191,149,0,1500,SHC8.tsv
4,1011,1184,9952,0.21347128378378377,350,319,191,151,0,1550,SHC8.tsv
4,1016,1187,10043,0.21398483572030327,352,321,191,152,0,1573,SHC8.tsv
