speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,36,185,475,0.04864864864864865,15,13,8,0,0,50,S3YZ.tsv
4,146,330,1238,0.11060606060606061,57,40,49,0,0,100,S3YZ.tsv
4,193,398,1587,0.12123115577889447,74,57,62,0,0,150,S3YZ.tsv
4,316,556,2634,0.1420863309352518,119,85,112,0,0,200,S3YZ.tsv
4,388,639,3268,0.15179968701095461,148,100,140,0,0,250,S3YZ.tsv
4,434,710,3784,0.1528169014084507,162,114,158,0,0,300,S3YZ.tsv
4,516,771,4543,0.16731517509727625,182,124,184,26,0,350,S3YZ.tsv
4,594,841,5179,0.17657550535077288,206,130,207,51,0,400,S3YZ.tsv
4,644,878,5717,0.18337129840546698,227,131,221,65,0,450,S3YZ.tsv
4,692,919,6154,0.1882480957562568,243,137,239,73,0,500,S3YZ.tsv
4,746,968,6770,0.19266528925619836,265,146,255,80,0,550,S3YZ.tsv
4,798,1028,7237,0.19406614785992218,281,149,274,94,0,600,S3YZ.tsv
4,860,1059,7692,0.20302171860245516,304,150,294,112,0,650,S3YZ.tsv
4,896,1090,8151,0.20550458715596331,315,152,307,122,0,700,S3YZ.tsv
4,931,1117,8508,0.20837063563115488,332,155,319,125,0,750,S3YZ.tsv
4,967,1145,9103,0.2111353711790393,346,159,336,126,0,800,S3YZ.tsv
4,1011,1171,9434,0.21584116140051238,364,161,353,133,0,850,S3YZ.tsv
4,1055,1202,9865,0.21942595673876872,375,162,366,152,0,900,S3YZ.tsv
4,1092,1250,10390,0.2184,391,163,379,159,0,950,S3YZ.tsv
4,1125,1274,10768,0.22076138147566718,406,163,395,161,0,1000,S3YZ.tsv
4,1167,1302,11163,0.22407834101382487,420,163,406,178,0,1050,S3YZ.tsv
4,1254,1344,11844,0.23325892857142858,445,167,424,218,0,1100,S3YZ.tsv
4,1287,1373,12250,0.23434085943190094,456,168,427,236,0,1150,S3YZ.tsv
4,1355,1414,13116,0.23956859971711456,480,169,437,269,0,1200,S3YZ.tsv
4,1405,1454,13799,0.24157496561210454,500,172,447,286,0,1250,S3YZ.tsv
4,1464,1496,14296,0.2446524064171123,514,175,459,316,0,1300,S3YZ.tsv
4,1501,1523,14693,0.2463887065003283,529,176,470,326,0,1350,S3YZ.tsv
4,1539,1584,15552,0.24289772727272727,539,178,487,335,0,1400,S3YZ.tsv
4,1568,1617,16006,0.24242424242424243,546,179,500,343,0,1450,S3YZ.tsv
4,1609,1647,16396,0.24423193685488767,558,182,506,363,0,1500,S3YZ.tsv
4,1622,1658,16619,0.24457177322074788,565,182,507,368,0,1522,S3YZ.tsv
