speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,76,160,412,0.11875,9,29,31,7,0,50,S4HW.tsv
4,122,256,786,0.119140625,25,39,51,7,0,100,S4HW.tsv
4,165,344,1165,0.11991279069767442,43,46,68,8,0,150,S4HW.tsv
4,249,423,1717,0.14716312056737588,61,75,104,9,0,200,S4HW.tsv
4,299,472,2055,0.1583686440677966,80,83,124,12,0,250,S4HW.tsv
4,342,536,2434,0.15951492537313433,92,92,138,20,0,300,S4HW.tsv
4,388,586,2750,0.16552901023890784,110,95,152,31,0,350,S4HW.tsv
4,432,642,3073,0.16822429906542055,129,99,168,36,0,400,S4HW.tsv
4,486,681,3369,0.17841409691629956,145,109,188,44,0,450,S4HW.tsv
4,532,723,3654,0.1839557399723375,164,115,195,58,0,500,S4HW.tsv
4,576,755,3969,0.19072847682119207,179,127,212,58,0,550,S4HW.tsv
4,624,781,4263,0.1997439180537772,188,145,225,66,0,600,S4HW.tsv
4,648,840,4659,0.19285714285714287,195,155,232,66,0,650,S4HW.tsv
4,712,879,5116,0.2025028441410694,208,181,252,71,0,700,S4HW.tsv
4,767,939,5616,0.2042066027689031,229,192,269,77,0,750,S4HW.tsv
4,831,1009,6202,0.20589692765113973,244,218,292,77,0,800,S4HW.tsv
4,872,1042,6547,0.2092130518234165,254,228,309,81,0,850,S4HW.tsv
4,928,1083,6988,0.21421975992613113,267,250,325,86,0,900,S4HW.tsv
4,960,1108,7361,0.21660649819494585,273,262,336,89,0,950,S4HW.tsv
4,1000,1148,7973,0.21777003484320556,284,276,351,89,0,1000,S4HW.tsv
4,1036,1181,8361,0.2193056731583404,304,280,362,90,0,1050,S4HW.tsv
4,1070,1199,8688,0.2231025854879066,315,286,372,97,0,1100,S4HW.tsv
4,1106,1231,9010,0.22461413484971568,319,298,382,107,0,1150,S4HW.tsv
4,1140,1259,9399,0.22637013502779985,330,310,391,109,0,1200,S4HW.tsv
4,1166,1291,9852,0.2257939581719597,331,324,402,109,0,1244,S4HW.tsv
