speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,47,150,377,0.07833333333333334,19,13,13,2,0,50,S67P.tsv
4,92,212,647,0.10849056603773585,38,20,27,7,0,100,S67P.tsv
4,131,267,924,0.12265917602996254,43,31,36,21,0,150,S67P.tsv
4,181,314,1221,0.14410828025477707,56,39,52,34,0,200,S67P.tsv
4,242,366,1542,0.16530054644808742,72,58,67,45,0,250,S67P.tsv
4,294,418,1902,0.17583732057416268,88,79,82,45,0,300,S67P.tsv
4,347,483,2404,0.17960662525879917,114,89,94,50,0,350,S67P.tsv
4,372,505,2635,0.18415841584158416,122,95,102,53,0,393,S67P.tsv
