speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,53,152,342,0.08717105263157894,13,13,18,9,0,50,S23A.tsv
4,107,262,768,0.10209923664122138,36,21,38,12,0,100,S23A.tsv
4,196,357,1230,0.13725490196078433,60,23,65,48,0,150,S23A.tsv
4,237,413,1594,0.14346246973365617,74,32,67,64,0,200,S23A.tsv
4,297,467,1971,0.15899357601713063,87,46,87,77,0,250,S23A.tsv
4,340,525,2362,0.1619047619047619,97,52,104,87,0,300,S23A.tsv
4,381,571,2652,0.1668126094570928,109,61,111,100,0,350,S23A.tsv
4,419,616,3042,0.1700487012987013,115,72,115,117,0,400,S23A.tsv
4,477,669,3500,0.17825112107623317,140,80,129,128,0,450,S23A.tsv
4,518,701,3890,0.1847360912981455,151,87,140,140,0,500,S23A.tsv
4,568,751,4306,0.18908122503328895,166,101,148,153,0,550,S23A.tsv
4,602,776,4675,0.19394329896907217,178,106,155,163,0,600,S23A.tsv
4,641,818,5026,0.1959046454767726,188,114,171,168,0,650,S23A.tsv
4,674,841,5308,0.20035671819262782,195,121,178,180,0,700,S23A.tsv
4,710,865,5556,0.20520231213872833,206,131,187,186,0,750,S23A.tsv
4,737,891,5850,0.20679012345679013,212,138,194,193,0,800,S23A.tsv
4,794,920,6222,0.2157608695652174,226,156,212,200,0,850,S23A.tsv
4,824,967,6646,0.21302998965873837,236,163,222,203,0,900,S23A.tsv
4,845,1004,7039,0.21040836653386455,244,165,231,205,0,950,S23A.tsv
4,867,1024,7311,0.211669921875,247,168,237,215,0,1000,S23A.tsv
4,903,1036,7587,0.2179054054054054,255,178,250,220,0,1050,S23A.tsv
4,940,1057,7989,0.22232734153263956,267,184,257,232,0,1100,S23A.tsv
4,967,1082,8245,0.22342883548983364,274,191,261,241,0,1150,S23A.tsv
4,1000,1102,8478,0.22686025408348456,286,196,267,251,0,1200,S23A.tsv
4,1030,1120,8732,0.22991071428571427,290,203,278,259,0,1250,S23A.tsv
4,1057,1136,8946,0.2326144366197183,296,208,288,265,0,1300,S23A.tsv
4,1093,1154,9230,0.23678509532062392,304,224,298,267,0,1350,S23A.tsv
4,1117,1173,9517,0.23806479113384485,309,227,307,274,0,1400,S23A.tsv
4,1142,1185,9754,0.24092827004219408,318,230,314,280,0,1450,S23A.tsv
4,1181,1210,10039,0.2440082644628099,329,231,321,300,0,1500,S23A.tsv
4,1215,1237,10395,0.24555375909458366,337,238,329,311,0,1550,S23A.tsv
4,1234,1259,10748,0.24503574265289912,345,238,331,320,0,1600,S23A.tsv
4,1270,1288,11138,0.24650621118012422,355,246,342,327,0,1650,S23A.tsv
4,1299,1306,11538,0.24866003062787137,360,252,347,340,0,1700,S23A.tsv
4,1329,1325,11855,0.25075471698113205,370,252,354,353,0,1750,S23A.tsv
4,1375,1353,12338,0.2540650406504065,384,259,363,369,0,1800,S23A.tsv
4,1394,1367,12675,0.25493782004389176,391,260,366,377,0,1850,S23A.tsv
4,1424,1378,12918,0.25834542815674894,400,266,373,385,0,1900,S23A.tsv
4,1438,1391,13164,0.2584471603163192,404,270,378,386,0,1950,S23A.tsv
4,1456,1403,13455,0.2594440484675695,406,272,383,395,0,2000,S23A.tsv
4,1486,1421,13772,0.2614356087262491,414,283,386,403,0,2050,S23A.tsv
4,1503,1443,14020,0.2603950103950104,419,286,389,409,0,2100,S23A.tsv
4,1525,1459,14208,0.2613091158327622,424,290,394,417,0,2150,S23A.tsv
4,1539,1468,14423,0.26209128065395093,429,292,397,421,0,2200,S23A.tsv
4,1565,1481,14675,0.26417960837272114,439,301,398,427,0,2250,S23A.tsv
4,1596,1498,15001,0.26635514018691586,448,306,404,438,0,2300,S23A.tsv
4,1614,1511,15304,0.2670416942422237,453,308,413,440,0,2350,S23A.tsv
4,1622,1529,15672,0.26520601700457813,457,308,413,444,0,2400,S23A.tsv
4,1652,1545,15970,0.26731391585760517,464,310,423,455,0,2450,S23A.tsv
4,1665,1569,16263,0.2652963671128107,470,311,426,458,0,2500,S23A.tsv
4,1691,1595,16602,0.26504702194357366,477,317,429,468,0,2550,S23A.tsv
4,1723,1623,16977,0.26540357362908196,483,318,445,477,0,2600,S23A.tsv
4,1773,1651,17229,0.26847365233192005,495,326,463,489,0,2650,S23A.tsv
4,1808,1673,17509,0.27017334130304843,496,339,477,496,0,2700,S23A.tsv
4,1831,1703,17742,0.2687903699354081,499,343,486,503,0,2750,S23A.tsv
4,1878,1756,18026,0.267369020501139,508,352,510,508,0,2800,S23A.tsv
4,1913,1775,18379,0.26943661971830984,514,359,523,517,0,2850,S23A.tsv
4,1943,1797,18688,0.2703116304952699,515,369,535,524,0,2900,S23A.tsv
4,1981,1817,18970,0.2725646670335718,522,376,547,536,0,2950,S23A.tsv
4,2001,1831,19260,0.2732113599126161,527,378,553,543,0,3000,S23A.tsv
4,2033,1857,19651,0.2736941303177167,538,381,563,551,0,3050,S23A.tsv
4,2047,1868,19993,0.2739561027837259,545,381,567,554,0,3100,S23A.tsv
4,2069,1887,20402,0.2741123476417594,550,382,575,562,0,3150,S23A.tsv
4,2101,1902,20728,0.2761566771819138,559,383,587,572,0,3200,S23A.tsv
4,2120,1920,21083,0.2760416666666667,562,386,590,582,0,3239,S23A.tsv
