speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,58,191,542,0.07591623036649214,29,29,0,0,0,50,SVZH.tsv
4,86,297,951,0.0723905723905724,43,43,0,0,0,100,SVZH.tsv
4,146,406,1585,0.08990147783251232,73,73,0,0,0,150,SVZH.tsv
4,180,459,2041,0.09803921568627451,90,90,0,0,0,200,SVZH.tsv
4,212,508,2469,0.10433070866141732,106,106,0,0,0,250,SVZH.tsv
4,254,558,3008,0.11379928315412187,126,123,5,0,0,300,SVZH.tsv
4,331,624,3531,0.1326121794871795,152,145,17,17,0,350,SVZH.tsv
4,367,672,4003,0.13653273809523808,168,161,17,21,0,400,SVZH.tsv
4,399,713,4467,0.13990182328190742,181,174,23,21,0,450,SVZH.tsv
4,433,752,4902,0.1439494680851064,198,191,23,21,0,500,SVZH.tsv
4,470,790,5417,0.14873417721518986,216,210,23,21,0,550,SVZH.tsv
4,492,821,5773,0.14981729598051158,225,221,23,23,0,600,SVZH.tsv
4,529,847,6170,0.1561393152302243,242,240,23,24,0,650,SVZH.tsv
4,559,890,6808,0.15702247191011237,256,253,24,26,0,700,SVZH.tsv
4,594,935,7436,0.1588235294117647,274,270,24,26,0,750,SVZH.tsv
4,618,962,7908,0.1606029106029106,286,282,24,26,0,800,SVZH.tsv
4,646,993,8330,0.16263846928499495,300,296,24,26,0,850,SVZH.tsv
4,690,1024,8867,0.16845703125,322,317,24,27,0,893,SVZH.tsv
