speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,40,113,256,0.08849557522123894,12,11,13,4,0,50,STWC.tsv
4,67,178,457,0.09410112359550561,15,19,22,11,0,100,STWC.tsv
4,116,268,799,0.10820895522388059,22,29,37,28,0,150,STWC.tsv
4,166,359,1187,0.11559888579387187,40,34,55,37,0,200,STWC.tsv
4,244,404,1542,0.15099009900990099,68,46,80,50,0,250,STWC.tsv
4,292,450,1904,0.1622222222222222,88,57,93,54,0,300,STWC.tsv
4,341,495,2313,0.17222222222222222,106,74,105,56,0,350,STWC.tsv
4,378,537,2609,0.17597765363128492,120,83,117,58,0,400,STWC.tsv
4,432,577,2949,0.18717504332755633,133,100,131,68,0,450,STWC.tsv
4,481,608,3261,0.19777960526315788,143,116,137,85,0,500,STWC.tsv
4,505,620,3541,0.20362903225806453,147,125,145,88,0,550,STWC.tsv
4,532,648,3836,0.2052469135802469,160,131,149,92,0,600,STWC.tsv
4,561,671,4121,0.20901639344262296,169,142,154,96,0,650,STWC.tsv
4,588,699,4448,0.21030042918454936,173,154,158,103,0,700,STWC.tsv
4,626,715,4781,0.21888111888111889,184,171,164,107,0,750,STWC.tsv
4,661,741,5056,0.22300944669365722,187,182,176,116,0,800,STWC.tsv
4,695,776,5369,0.22390463917525774,196,189,183,127,0,850,STWC.tsv
4,726,801,5683,0.22659176029962547,201,195,190,140,0,900,STWC.tsv
4,766,846,6042,0.22635933806146571,212,203,199,152,0,950,STWC.tsv
4,803,895,6364,0.22430167597765363,218,212,205,168,0,1000,STWC.tsv
4,846,928,6665,0.2279094827586207,223,227,214,182,0,1050,STWC.tsv
4,887,980,6984,0.22627551020408163,229,239,223,196,0,1100,STWC.tsv
4,934,1005,7237,0.23233830845771145,239,248,231,216,0,1150,STWC.tsv
4,967,1026,7446,0.23562378167641326,251,254,241,221,0,1200,STWC.tsv
4,1001,1051,7650,0.23810656517602283,262,259,255,225,0,1250,STWC.tsv
4,1031,1066,7876,0.24179174484052532,268,273,261,229,0,1300,STWC.tsv
4,1062,1080,8104,0.24583333333333332,276,284,270,232,0,1350,STWC.tsv
4,1091,1093,8374,0.24954254345837146,283,294,277,237,0,1400,STWC.tsv
4,1126,1103,8581,0.25521305530371713,290,302,286,248,0,1450,STWC.tsv
4,1147,1120,8827,0.2560267857142857,294,306,290,257,0,1500,STWC.tsv
4,1182,1140,9070,0.25921052631578945,303,319,296,264,0,1550,STWC.tsv
4,1205,1165,9474,0.25858369098712447,312,326,299,268,0,1600,STWC.tsv
4,1224,1186,9779,0.2580101180438449,316,333,305,270,0,1650,STWC.tsv
4,1247,1204,10125,0.25892857142857145,326,345,305,271,0,1700,STWC.tsv
4,1283,1227,10377,0.26140994295028525,332,363,315,273,0,1750,STWC.tsv
4,1324,1249,10741,0.26501200960768617,342,377,326,279,0,1800,STWC.tsv
4,1359,1269,11046,0.26773049645390073,349,390,334,286,0,1850,STWC.tsv
4,1411,1297,11441,0.2719737856592136,355,405,349,302,0,1900,STWC.tsv
4,1439,1315,11782,0.27357414448669204,361,412,358,308,0,1950,STWC.tsv
4,1471,1329,12165,0.27671181339352896,370,421,368,312,0,2000,STWC.tsv
4,1502,1341,12518,0.28001491424310215,381,433,371,317,0,2050,STWC.tsv
4,1524,1347,12791,0.2828507795100223,385,438,377,324,0,2100,STWC.tsv
4,1545,1360,13052,0.28400735294117646,391,443,384,327,0,2150,STWC.tsv
4,1564,1374,13348,0.28457059679767105,395,450,389,330,0,2200,STWC.tsv
4,1611,1418,13957,0.2840267983074753,401,465,405,340,0,2250,STWC.tsv
4,1636,1439,14406,0.28422515635858236,403,472,419,342,0,2300,STWC.tsv
4,1687,1485,15053,0.284006734006734,405,481,444,357,0,2350,STWC.tsv
4,1709,1508,15559,0.2833222811671088,407,486,452,364,0,2400,STWC.tsv
4,1739,1531,16119,0.28396472893533636,412,491,469,367,0,2450,STWC.tsv
4,1761,1550,16523,0.28403225806451615,413,494,479,375,0,2500,STWC.tsv
4,1764,1556,16589,0.2834190231362468,414,495,479,376,0,2514,STWC.tsv
