speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,41,137,347,0.07481751824817519,16,13,12,0,0,50,SUVS.tsv
4,95,207,701,0.11473429951690821,35,27,33,0,0,100,SUVS.tsv
4,132,252,1039,0.13095238095238096,49,35,48,0,0,150,SUVS.tsv
4,166,289,1423,0.14359861591695502,62,42,62,0,0,200,SUVS.tsv
4,194,337,1789,0.14391691394658754,74,49,71,0,0,250,SUVS.tsv
4,237,403,2256,0.14702233250620347,85,65,87,0,0,300,SUVS.tsv
4,281,457,2662,0.1537199124726477,96,84,101,0,0,350,SUVS.tsv
4,328,496,3020,0.16532258064516128,118,93,117,0,0,400,SUVS.tsv
4,357,539,3456,0.16558441558441558,129,99,129,0,0,450,SUVS.tsv
4,394,570,3716,0.17280701754385966,137,110,133,14,0,500,SUVS.tsv
4,434,605,4058,0.1793388429752066,144,116,144,30,0,550,SUVS.tsv
4,501,672,4637,0.18638392857142858,154,123,170,54,0,600,SUVS.tsv
4,604,744,5899,0.20295698924731181,177,137,211,79,0,650,SUVS.tsv
4,671,794,6566,0.211272040302267,196,143,231,101,0,700,SUVS.tsv
4,720,826,7337,0.2179176755447942,201,155,248,116,0,750,SUVS.tsv
4,769,860,7883,0.22354651162790698,209,166,262,132,0,800,SUVS.tsv
4,807,881,8367,0.22900113507377978,217,176,274,140,0,850,SUVS.tsv
4,848,915,8804,0.23169398907103825,229,187,287,145,0,900,SUVS.tsv
4,898,983,9574,0.228382502543235,236,208,304,150,0,950,SUVS.tsv
4,964,1062,10735,0.22693032015065914,245,225,334,160,0,1000,SUVS.tsv
4,1015,1111,11735,0.2283978397839784,248,237,353,177,0,1050,SUVS.tsv
4,1052,1158,12199,0.22711571675302245,251,247,364,190,0,1100,SUVS.tsv
4,1075,1168,12534,0.2300941780821918,258,249,372,196,0,1150,SUVS.tsv
4,1116,1195,13183,0.23347280334728032,267,251,384,214,0,1200,SUVS.tsv
4,1167,1217,13600,0.2397288414133114,274,251,402,240,0,1250,SUVS.tsv
4,1198,1235,13978,0.24251012145748987,277,252,411,258,0,1300,SUVS.tsv
4,1237,1263,14434,0.2448535233570863,280,253,425,279,0,1350,SUVS.tsv
4,1280,1287,14850,0.24864024864024864,288,254,440,298,0,1400,SUVS.tsv
4,1331,1331,15733,0.25,294,254,458,325,0,1450,SUVS.tsv
4,1354,1363,16080,0.2483492296404989,300,255,464,335,0,1500,SUVS.tsv
4,1386,1385,16443,0.25018050541516246,303,256,478,349,0,1541,SUVS.tsv
