speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,46,117,313,0.09829059829059829,13,15,10,8,0,50,S3M9.tsv
4,93,209,635,0.11124401913875598,29,25,19,20,0,100,S3M9.tsv
4,141,260,899,0.13557692307692307,47,38,27,29,0,150,S3M9.tsv
4,187,320,1206,0.14609375,62,41,46,38,0,200,S3M9.tsv
4,236,371,1556,0.15902964959568733,76,51,61,48,0,250,S3M9.tsv
4,276,426,1927,0.1619718309859155,89,56,72,59,0,300,S3M9.tsv
4,305,455,2147,0.16758241758241757,100,60,79,66,0,350,S3M9.tsv
4,344,507,2548,0.16962524654832348,118,63,91,72,0,400,S3M9.tsv
4,389,571,3053,0.1703152364273205,138,73,99,79,0,450,S3M9.tsv
4,433,599,3351,0.1807178631051753,154,88,109,82,0,500,S3M9.tsv
4,469,640,3790,0.183203125,170,91,116,92,0,550,S3M9.tsv
4,493,664,4037,0.18561746987951808,176,98,122,97,0,600,S3M9.tsv
4,541,687,4382,0.19687045123726346,190,105,138,108,0,650,S3M9.tsv
4,586,718,4670,0.20403899721448468,199,117,150,120,0,700,S3M9.tsv
4,610,733,4929,0.20804911323328787,205,122,155,128,0,750,S3M9.tsv
4,653,756,5288,0.21593915343915343,219,127,177,130,0,800,S3M9.tsv
4,695,778,5566,0.22332904884318766,231,138,188,138,0,850,S3M9.tsv
4,719,809,5856,0.22218788627935723,239,143,195,142,0,900,S3M9.tsv
4,744,824,6032,0.22572815533980584,247,147,201,149,0,950,S3M9.tsv
4,759,843,6262,0.22508896797153025,251,148,208,152,0,1000,S3M9.tsv
4,781,859,6522,0.22729918509895228,255,153,212,161,0,1050,S3M9.tsv
4,810,874,6757,0.2316933638443936,259,158,222,171,0,1100,S3M9.tsv
4,847,891,7101,0.23765432098765432,269,168,231,179,0,1150,S3M9.tsv
4,885,936,7475,0.23637820512820512,283,178,239,185,0,1200,S3M9.tsv
4,921,963,7801,0.23909657320872274,292,182,245,202,0,1250,S3M9.tsv
4,937,982,8070,0.2385437881873727,293,192,248,204,0,1300,S3M9.tsv
4,960,999,8320,0.24024024024024024,298,194,258,210,0,1350,S3M9.tsv
4,1022,1023,8587,0.24975562072336266,317,201,276,228,0,1400,S3M9.tsv
4,1047,1035,8808,0.2528985507246377,323,207,282,235,0,1428,S3M9.tsv
