begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.2849462365591398,0.5517241379310345,0.43301435406698563,S4C2.tsv
50,100,0.41732283464566927,0.5488721804511278,0.4846153846153846,S4C2.tsv
100,150,0.35362997658079626,0.6847290640394089,0.4603174603174603,S4C2.tsv
150,200,0.3867595818815331,0.5331125827814569,0.4617996604414261,S4C2.tsv
200,250,0.48148148148148145,0.477124183006536,0.4799054373522459,S4C2.tsv
250,300,0.24242424242424243,0.6029411764705882,0.3760217983651226,S4C2.tsv
300,350,0.41350210970464135,0.4636363636363636,0.42939481268011526,S4C2.tsv
350,400,0.4542124542124542,0.48366013071895425,0.4647887323943662,S4C2.tsv
400,450,0.47794117647058826,0.4634146341463415,0.47104247104247104,S4C2.tsv
450,500,0.45652173913043476,0.4429223744292237,0.44988864142538976,S4C2.tsv
500,539,0.5327272727272727,0.42790697674418604,0.5032679738562091,S4C2.tsv
