begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.3867403314917127,0.582258064516129,0.5380774032459426,S954.tsv
50,100,0.4320388349514563,0.5084745762711864,0.48525073746312686,S954.tsv
100,150,0.5663265306122449,0.3672316384180791,0.4381818181818182,S954.tsv
150,200,0.5271966527196653,0.3950617283950617,0.4511545293072824,S954.tsv
200,250,0.4938650306748466,0.5088161209068011,0.5020746887966805,S954.tsv
250,300,0.2926829268292683,0.580952380952381,0.4052044609665427,S954.tsv
300,350,0.4388888888888889,0.36097560975609755,0.3974025974025974,S954.tsv
350,400,0.5172413793103449,0.3554817275747508,0.425891181988743,S954.tsv
400,450,0.30952380952380953,0.39520958083832336,0.3436754176610978,S954.tsv
450,500,0.49528301886792453,0.3149171270718232,0.4122137404580153,S954.tsv
500,550,0.5396825396825397,0.3433734939759036,0.46172248803827753,S954.tsv
550,600,0.2696245733788396,0.5647058823529412,0.40693430656934304,S954.tsv
600,650,0.4016393442622951,0.37174721189591076,0.38107416879795397,S954.tsv
650,700,0.3149171270718232,0.3963963963963964,0.3598014888337469,S954.tsv
700,750,0.44715447154471544,0.4213197969543147,0.4381625441696113,S954.tsv
750,800,0.372972972972973,0.3941176470588235,0.37962962962962965,S954.tsv
800,850,0.4483695652173913,0.44607843137254904,0.44755244755244755,S954.tsv
850,900,0.3697478991596639,0.6053511705685619,0.5009310986964618,S954.tsv
900,950,0.5083798882681564,0.32388663967611336,0.4014084507042254,S954.tsv
950,993,0.4956521739130435,0.2585227272727273,0.3169164882226981,S954.tsv
