begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.30158730158730157,0.3944954128440367,0.33557046979865773,SFNQ.tsv
50,100,0.39655172413793105,0.4634146341463415,0.43271767810026385,SFNQ.tsv
100,150,0.25769230769230766,0.42718446601941745,0.30578512396694213,SFNQ.tsv
150,200,0.2512820512820513,0.4601226993865031,0.3463687150837989,SFNQ.tsv
200,250,0.3484848484848485,0.45794392523364486,0.38688524590163936,SFNQ.tsv
250,300,0.3939393939393939,0.44144144144144143,0.42118863049095606,SFNQ.tsv
300,350,0.3106796116504854,0.34951456310679613,0.32362459546925565,SFNQ.tsv
350,400,0.3763440860215054,0.6031746031746031,0.46794871794871795,SFNQ.tsv
400,450,0.17218543046357615,0.5333333333333333,0.2837528604118993,SFNQ.tsv
450,500,0.29432624113475175,0.6245733788395904,0.46260869565217394,SFNQ.tsv
500,550,0.47191011235955055,0.34234234234234234,0.38747553816046965,SFNQ.tsv
550,600,0.33695652173913043,0.4192139737991266,0.38256658595641646,SFNQ.tsv
600,650,0.3597122302158273,0.4898785425101215,0.4430051813471503,SFNQ.tsv
650,700,0.29435483870967744,0.558974358974359,0.4108352144469526,SFNQ.tsv
700,750,0.48955223880597015,0.3016759776536313,0.42412451361867703,SFNQ.tsv
750,800,0.26785714285714285,0.6105263157894737,0.3916349809885932,SFNQ.tsv
800,850,0.3378995433789954,0.5935251798561151,0.4371508379888268,SFNQ.tsv
850,900,0.43333333333333335,0.44782608695652176,0.44042553191489364,SFNQ.tsv
900,950,0.45454545454545453,0.3875,0.41710296684118675,SFNQ.tsv
950,1000,0.20044543429844097,0.6086956521739131,0.3081967213114754,SFNQ.tsv
1000,1050,0.52,0.30962343096234307,0.4171779141104294,SFNQ.tsv
1050,1100,0.35294117647058826,0.4074074074074074,0.37986270022883295,SFNQ.tsv
1100,1150,0.3939393939393939,0.46994535519125685,0.42105263157894735,SFNQ.tsv
1150,1200,0.2743362831858407,0.4368932038834951,0.3252279635258359,SFNQ.tsv
1200,1250,0.2779220779220779,0.42,0.30721649484536084,SFNQ.tsv
1250,1300,0.22653721682847897,0.6,0.3818525519848771,SFNQ.tsv
1300,1350,0.15692307692307692,0.5863874345549738,0.31589147286821706,SFNQ.tsv
1350,1400,0.5304878048780488,0.296137339055794,0.3929471032745592,SFNQ.tsv
1400,1450,0.24012158054711247,0.7464788732394366,0.39278131634819535,SFNQ.tsv
1450,1500,0.568,0.18021201413427562,0.3621013133208255,SFNQ.tsv
1500,1550,0.1855421686746988,0.4605263157894737,0.22810590631364563,SFNQ.tsv
1550,1600,0.1718146718146718,0.3894736842105263,0.20554649265905384,SFNQ.tsv
1600,1650,0.5818815331010453,0.2475,0.38719068413391555,SFNQ.tsv
1650,1700,0.3432203389830508,0.42748091603053434,0.37329700272479566,SFNQ.tsv
1700,1750,0.41483516483516486,0.4126984126984127,0.4141048824593128,SFNQ.tsv
1750,1775,0.2569444444444444,0.391304347826087,0.3004694835680751,SFNQ.tsv
