begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.386046511627907,0.41798941798941797,0.400990099009901,SAVW.tsv
50,100,0.5679611650485437,0.3975609756097561,0.45454545454545453,SAVW.tsv
100,150,0.3821656050955414,0.4717607973421927,0.42601626016260163,SAVW.tsv
150,200,0.525974025974026,0.34660421545667447,0.39414802065404475,SAVW.tsv
200,250,0.350597609561753,0.5284552845528455,0.45645161290322583,SAVW.tsv
250,300,0.5163551401869159,0.3803418803418803,0.46827794561933533,SAVW.tsv
300,350,0.3304195804195804,0.4367816091954023,0.34446130500758726,SAVW.tsv
350,400,0.40350877192982454,0.5109170305676856,0.4426751592356688,SAVW.tsv
400,450,0.44148936170212766,0.425,0.4357638888888889,SAVW.tsv
450,500,0.44765342960288806,0.4303030303030303,0.44367176634214184,SAVW.tsv
500,550,0.44573643410852715,0.4303030303030303,0.4397163120567376,SAVW.tsv
550,600,0.379182156133829,0.5212765957446809,0.4519056261343013,SAVW.tsv
600,650,0.4548736462093863,0.41810344827586204,0.4381139489194499,SAVW.tsv
650,700,0.44680851063829785,0.4520547945205479,0.4497153700189753,SAVW.tsv
700,750,0.4226190476190476,0.43356643356643354,0.42951541850220265,SAVW.tsv
750,800,0.31142857142857144,0.5374149659863946,0.41459627329192544,SAVW.tsv
800,850,0.44041450777202074,0.5,0.47117794486215536,SAVW.tsv
850,900,0.3346774193548387,0.5356200527704486,0.45614035087719296,SAVW.tsv
900,950,0.6175115207373272,0.2077562326869806,0.3615916955017301,SAVW.tsv
950,1000,0.4911660777385159,0.30656934306569344,0.400359066427289,SAVW.tsv
1000,1050,0.5786350148367952,0.3333333333333333,0.4722689075630252,SAVW.tsv
1050,1100,0.38701298701298703,0.45145631067961167,0.40947546531302875,SAVW.tsv
1100,1150,0.5419354838709678,0.41914893617021276,0.4496,SAVW.tsv
1150,1200,0.5756302521008403,0.19578313253012047,0.3543859649122807,SAVW.tsv
1200,1250,0.3814814814814815,0.45320197044334976,0.41226215644820297,SAVW.tsv
1250,1300,0.45145631067961167,0.3484848484848485,0.41124260355029585,SAVW.tsv
1300,1350,0.450199203187251,0.43870967741935485,0.4458128078817734,SAVW.tsv
1350,1400,0.48705882352941177,0.45901639344262296,0.4786184210526316,SAVW.tsv
1400,1450,0.4807692307692308,0.3710144927536232,0.41229656419529837,SAVW.tsv
1450,1500,0.4405594405594406,0.3656884875846501,0.3839590443686007,SAVW.tsv
1500,1550,0.375,0.2515923566878981,0.27860696517412936,SAVW.tsv
1550,1600,0.1832797427652733,0.52,0.2798165137614679,SAVW.tsv
1600,1650,0.38626609442060084,0.384297520661157,0.38526315789473686,SAVW.tsv
1650,1700,0.3836734693877551,0.45132743362831856,0.40502793296089384,SAVW.tsv
1700,1750,0.44129554655870445,0.46875,0.4543524416135881,SAVW.tsv
1750,1800,0.4123989218328841,0.47058823529411764,0.42653061224489797,SAVW.tsv
1800,1850,0.428125,0.5301204819277109,0.46296296296296297,SAVW.tsv
1850,1900,0.5384615384615384,0.3729508196721312,0.4375,SAVW.tsv
1900,1950,0.4319526627218935,0.4122137404580153,0.42643923240938164,SAVW.tsv
1950,2000,0.39823008849557523,0.589041095890411,0.44481605351170567,SAVW.tsv
2000,2035,0.1285140562248996,0.47435897435897434,0.21100917431192662,SAVW.tsv
