begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.35,0.4264705882352941,0.38513513513513514,SJE3.tsv
50,100,0.5094339622641509,0.32113821138211385,0.40829694323144106,SJE3.tsv
100,150,0.3105022831050228,0.5246913580246914,0.4015748031496063,SJE3.tsv
150,200,0.5459770114942529,0.4063745019920319,0.46352941176470586,SJE3.tsv
200,250,0.37168141592920356,0.45918367346938777,0.42115384615384616,SJE3.tsv
250,300,0.517814726840855,0.30454545454545456,0.44461778471138846,SJE3.tsv
300,350,0.3233082706766917,0.47494033412887826,0.4384057971014493,SJE3.tsv
350,400,0.4523809523809524,0.3734375,0.3825966850828729,SJE3.tsv
400,450,0.46496815286624205,0.5340314136125655,0.4910891089108911,SJE3.tsv
450,500,0.3492063492063492,0.5192307692307693,0.4168260038240918,SJE3.tsv
500,550,0.436046511627907,0.5204301075268817,0.4976452119309262,SJE3.tsv
550,600,0.4852941176470588,0.34285714285714286,0.40289256198347106,SJE3.tsv
600,650,0.4812286689419795,0.35655737704918034,0.4245810055865922,SJE3.tsv
650,700,0.29081632653061223,0.5489130434782609,0.41578947368421054,SJE3.tsv
700,750,0.4380165289256198,0.44573643410852715,0.442,SJE3.tsv
750,800,0.5290322580645161,0.3978201634877384,0.4367816091954023,SJE3.tsv
800,850,0.5041666666666667,0.3418181818181818,0.4174757281553398,SJE3.tsv
850,900,0.3878504672897196,0.4121212121212121,0.39841688654353563,SJE3.tsv
900,950,0.23214285714285715,0.3103448275862069,0.25882352941176473,SJE3.tsv
950,1000,0.24479166666666666,0.504,0.3914027149321267,SJE3.tsv
1000,1050,0.33568904593639576,0.4744525547445255,0.38095238095238093,SJE3.tsv
1050,1072,0.2247191011235955,0.4146341463414634,0.2602739726027397,SJE3.tsv
