begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.3118279569892473,0.3979591836734694,0.3415492957746479,SRG8.tsv
50,100,0.23706896551724138,0.453125,0.28378378378378377,SRG8.tsv
100,150,0.31932773109243695,0.4666666666666667,0.3449074074074074,SRG8.tsv
150,200,0.3684210526315789,0.4811320754716981,0.41472868217054265,SRG8.tsv
200,250,0.38181818181818183,0.40718562874251496,0.39457831325301207,SRG8.tsv
250,300,0.458041958041958,0.1592920353982301,0.37343358395989973,SRG8.tsv
300,350,0.4172661870503597,0.3445378151260504,0.3713527851458886,SRG8.tsv
350,400,0.48695652173913045,0.25,0.3490909090909091,SRG8.tsv
400,450,0.3615819209039548,0.46153846153846156,0.40625,SRG8.tsv
450,453,0.0,0.0,0.0,SRG8.tsv
