begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.3373493975903614,0.42995169082125606,0.38873994638069703,S4QK.tsv
50,100,0.39880952380952384,0.35119047619047616,0.375,S4QK.tsv
100,150,0.32727272727272727,0.3465346534653465,0.33974358974358976,S4QK.tsv
150,200,0.35526315789473684,0.4066666666666667,0.38079470198675497,S4QK.tsv
200,250,0.3559322033898305,0.3402777777777778,0.35,S4QK.tsv
250,300,0.34306569343065696,0.37209302325581395,0.36079545454545453,S4QK.tsv
300,350,0.5159235668789809,0.11891891891891893,0.30116959064327486,S4QK.tsv
350,400,0.3542600896860987,0.427536231884058,0.38227146814404434,S4QK.tsv
400,450,0.28076923076923077,0.47019867549668876,0.35036496350364965,S4QK.tsv
450,500,0.3048780487804878,0.36574074074074076,0.3394736842105263,S4QK.tsv
500,550,0.3391812865497076,0.31086142322097376,0.3219178082191781,S4QK.tsv
550,600,0.38524590163934425,0.18,0.27205882352941174,S4QK.tsv
600,650,0.34579439252336447,0.3227848101265823,0.3320754716981132,S4QK.tsv
650,700,0.36585365853658536,0.34615384615384615,0.35625,S4QK.tsv
700,750,0.4819277108433735,0.17098445595854922,0.2644927536231884,S4QK.tsv
750,800,0.5280898876404494,0.2564102564102564,0.3415492957746479,S4QK.tsv
800,850,0.6293706293706294,0.24609375,0.38345864661654133,S4QK.tsv
850,900,0.49714285714285716,0.2777777777777778,0.38591549295774646,S4QK.tsv
900,950,0.4034090909090909,0.24031007751937986,0.3344262295081967,S4QK.tsv
950,998,0.5407407407407407,0.2222222222222222,0.3627450980392157,S4QK.tsv
