begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.4117647058823529,0.4320388349514563,0.42117117117117114,SUHT.tsv
50,100,0.4581151832460733,0.3701923076923077,0.4271186440677966,SUHT.tsv
100,150,0.5192307692307693,0.4076923076923077,0.45726495726495725,SUHT.tsv
150,200,0.46564885496183206,0.47780678851174935,0.4728682170542636,SUHT.tsv
200,250,0.22593320235756384,0.7020408163265306,0.4594594594594595,SUHT.tsv
250,265,0.03655352480417755,0.48148148148148145,0.06585365853658537,SUHT.tsv
