begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.38903394255874674,0.4835164835164835,0.4194690265486726,SUZS.tsv
50,100,0.30962343096234307,0.5942028985507246,0.41379310344827586,SUZS.tsv
100,150,0.3176470588235294,0.6363636363636364,0.42021276595744683,SUZS.tsv
150,200,0.33884297520661155,0.43795620437956206,0.37467018469656993,SUZS.tsv
200,250,0.35714285714285715,0.3825503355704698,0.36908517350157727,SUZS.tsv
250,300,0.484251968503937,0.45714285714285713,0.4763231197771588,SUZS.tsv
300,350,0.40375586854460094,0.4177215189873418,0.40970350404312667,SUZS.tsv
350,400,0.46261682242990654,0.4708994708994709,0.4651539708265802,SUZS.tsv
400,450,0.4116222760290557,0.4685714285714286,0.42857142857142855,SUZS.tsv
450,470,0.296875,0.1956521739130435,0.27011494252873564,SUZS.tsv
