begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.5188679245283019,0.309375,0.3615023474178404,SLTU.tsv
50,100,0.4046511627906977,0.5137362637362637,0.47322970639032813,SLTU.tsv
100,150,0.5428571428571428,0.2453416149068323,0.37389770723104054,SLTU.tsv
150,200,0.43031784841075793,0.6063829787234043,0.5021707670043415,SLTU.tsv
200,250,0.5358361774744027,0.2869822485207101,0.40253565768621236,SLTU.tsv
250,300,0.44,0.36874236874236876,0.3781779661016949,SLTU.tsv
300,350,0.44106463878326996,0.4371069182389937,0.4388984509466437,SLTU.tsv
350,400,0.38321167883211676,0.5904761904761905,0.4731404958677686,SLTU.tsv
400,450,0.27049180327868855,0.44168734491315137,0.40190476190476193,SLTU.tsv
450,500,0.3488372093023256,0.4145141451414514,0.4030456852791878,SLTU.tsv
500,550,0.3181818181818182,0.4600760456273764,0.4031890660592255,SLTU.tsv
550,600,0.5048543689320388,0.3936781609195402,0.43501805054151627,SLTU.tsv
600,650,0.3191489361702128,0.5708061002178649,0.46573604060913704,SLTU.tsv
650,700,0.33015873015873015,0.6057142857142858,0.47518796992481205,SLTU.tsv
700,750,0.4859437751004016,0.5047619047619047,0.49645390070921985,SLTU.tsv
750,800,0.35555555555555557,0.5978835978835979,0.43265993265993263,SLTU.tsv
800,850,0.4728682170542636,0.39932885906040266,0.4408759124087591,SLTU.tsv
850,860,0.12962962962962962,0.5963302752293578,0.28615384615384615,SLTU.tsv
