begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.45454545454545453,0.40540540540540543,0.4298642533936652,SV28.tsv
50,100,0.5297450424929179,0.4051724137931034,0.46790299572039945,SV28.tsv
100,150,0.4015444015444015,0.4105263157894737,0.4053452115812918,SV28.tsv
150,200,0.41013824884792627,0.432,0.42184154175588867,SV28.tsv
200,250,0.28448275862068967,0.463855421686747,0.3592964824120603,SV28.tsv
250,300,0.37777777777777777,0.5393258426966292,0.4312267657992565,SV28.tsv
300,350,0.36486486486486486,0.4198895027624309,0.3857442348008386,SV28.tsv
350,400,0.35751295336787564,0.36627906976744184,0.36164383561643837,SV28.tsv
400,450,0.3471698113207547,0.5083798882681564,0.41216216216216217,SV28.tsv
450,500,0.42857142857142855,0.44976076555023925,0.4378947368421053,SV28.tsv
500,550,0.4393939393939394,0.5133079847908745,0.476280834914611,SV28.tsv
550,600,0.2786885245901639,0.4189189189189189,0.3413897280966767,SV28.tsv
600,650,0.36160714285714285,0.43312101910828027,0.3910761154855643,SV28.tsv
650,700,0.4979253112033195,0.3458904109589041,0.4146341463414634,SV28.tsv
700,750,0.39361702127659576,0.4,0.3969465648854962,SV28.tsv
750,800,0.44813278008298757,0.34299516908212563,0.39955357142857145,SV28.tsv
800,850,0.4700460829493088,0.42528735632183906,0.4456066945606695,SV28.tsv
850,900,0.49162011173184356,0.3612040133779264,0.4100418410041841,SV28.tsv
900,950,0.2976190476190476,0.4798206278026906,0.40153452685422,SV28.tsv
950,1000,0.5533333333333333,0.311614730878187,0.3836978131212724,SV28.tsv
1000,1050,0.4696969696969697,0.3112244897959184,0.39086294416243655,SV28.tsv
1050,1100,0.49019607843137253,0.3345070422535211,0.3890160183066362,SV28.tsv
1100,1150,0.45410628019323673,0.3141891891891892,0.3717693836978131,SV28.tsv
1150,1200,0.41,0.35789473684210527,0.37938144329896906,SV28.tsv
1200,1240,0.453416149068323,0.3153526970954357,0.3706467661691542,SV28.tsv
