begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.34615384615384615,0.3051948051948052,0.323943661971831,SNLY.tsv
50,100,0.26277372262773724,0.49230769230769234,0.33663366336633666,SNLY.tsv
100,150,0.284375,0.5474452554744526,0.36323851203501095,SNLY.tsv
150,200,0.2773722627737226,0.5181818181818182,0.3463541666666667,SNLY.tsv
200,250,0.35119047619047616,0.4263565891472868,0.3720430107526882,SNLY.tsv
250,300,0.28353658536585363,0.4888888888888889,0.3277511961722488,SNLY.tsv
300,350,0.2153846153846154,0.375,0.24433249370277077,SNLY.tsv
350,400,0.20053475935828877,0.3522727272727273,0.22943722943722944,SNLY.tsv
400,450,0.1837837837837838,0.5899280575539568,0.35802469135802467,SNLY.tsv
450,500,0.085995085995086,0.6067415730337079,0.17943548387096775,SNLY.tsv
500,550,0.24193548387096775,0.5850340136054422,0.3522975929978118,SNLY.tsv
550,600,0.3468208092485549,0.22,0.28792569659442724,SNLY.tsv
600,650,0.20121951219512196,0.49,0.26869158878504673,SNLY.tsv
650,700,0.3073170731707317,0.4074074074074074,0.34705882352941175,SNLY.tsv
700,750,0.21014492753623187,0.32926829268292684,0.23743016759776536,SNLY.tsv
750,800,0.36213991769547327,0.43283582089552236,0.38726790450928383,SNLY.tsv
800,800,0.0,0.0,0.0,SNLY.tsv
