begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.3275316455696203,0.6179337231968811,0.4576419213973799,STLZ.tsv
50,100,0.6068840579710145,0.48282097649186256,0.5241254523522316,STLZ.tsv
100,150,0.31504424778761064,0.6227272727272727,0.44975124378109455,STLZ.tsv
150,200,0.5666666666666667,0.4318181818181818,0.49767441860465117,STLZ.tsv
200,250,0.46406570841889117,0.4557595993322204,0.4594843462246777,STLZ.tsv
250,300,0.4605263157894737,0.3333333333333333,0.37808641975308643,STLZ.tsv
300,350,0.2844677137870855,0.542713567839196,0.35103626943005184,STLZ.tsv
350,400,0.23030303030303031,0.5958333333333333,0.34965986394557824,STLZ.tsv
400,450,0.49693251533742333,0.25102880658436216,0.3497536945812808,STLZ.tsv
450,487,0.21182266009852216,0.5257142857142857,0.35714285714285715,STLZ.tsv
