begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.4009009009009009,0.3888888888888889,0.3958333333333333,SZQX.tsv
50,100,0.45255474452554745,0.1907514450867052,0.3064516129032258,SZQX.tsv
100,150,0.31862745098039214,0.3939393939393939,0.3482142857142857,SZQX.tsv
150,200,0.42783505154639173,0.3615819209039548,0.39622641509433965,SZQX.tsv
200,250,0.4911242603550296,0.40217391304347827,0.43595505617977526,SZQX.tsv
250,300,0.48905109489051096,0.32,0.3887240356083086,SZQX.tsv
300,350,0.4581005586592179,0.3776595744680851,0.41689373297002724,SZQX.tsv
350,400,0.21283783783783783,0.6375,0.3618421052631579,SZQX.tsv
400,450,0.5923076923076923,0.19730941704035873,0.34277620396600567,SZQX.tsv
450,500,0.46956521739130436,0.435,0.44761904761904764,SZQX.tsv
500,550,0.5769230769230769,0.3346153846153846,0.4153846153846154,SZQX.tsv
550,600,0.3804878048780488,0.3968253968253968,0.3883248730964467,SZQX.tsv
600,650,0.42105263157894735,0.4371584699453552,0.42857142857142855,SZQX.tsv
650,700,0.39572192513368987,0.4577114427860697,0.42783505154639173,SZQX.tsv
700,750,0.37117903930131,0.4397163120567376,0.3972972972972973,SZQX.tsv
750,800,0.4603960396039604,0.4950166112956811,0.48111332007952284,SZQX.tsv
800,850,0.42574257425742573,0.22996515679442509,0.2809278350515464,SZQX.tsv
850,900,0.5058139534883721,0.3597560975609756,0.41,SZQX.tsv
900,950,0.3110236220472441,0.503030303030303,0.38663484486873506,SZQX.tsv
950,1000,0.5703703703703704,0.3061797752808989,0.3788187372708758,SZQX.tsv
1000,1050,0.6241610738255033,0.3223684210526316,0.4216335540838852,SZQX.tsv
1050,1100,0.27638190954773867,0.539440203562341,0.4510135135135135,SZQX.tsv
1100,1150,0.30939226519337015,0.47232472324723246,0.40707964601769914,SZQX.tsv
1150,1200,0.4742268041237113,0.33527696793002915,0.3854748603351955,SZQX.tsv
1200,1250,0.425,0.42857142857142855,0.4268041237113402,SZQX.tsv
1250,1300,0.6081081081081081,0.38144329896907214,0.47953216374269003,SZQX.tsv
1300,1350,0.516260162601626,0.33668341708542715,0.43595505617977526,SZQX.tsv
1350,1400,0.26222222222222225,0.5,0.36855036855036855,SZQX.tsv
1400,1450,0.33649289099526064,0.43902439024390244,0.3870192307692308,SZQX.tsv
1450,1500,0.3756906077348066,0.4383561643835616,0.4036697247706422,SZQX.tsv
1500,1550,0.45180722891566266,0.44881889763779526,0.45,SZQX.tsv
1550,1600,0.3576158940397351,0.45689655172413796,0.4177545691906005,SZQX.tsv
1600,1650,0.5277777777777778,0.252,0.35279187817258884,SZQX.tsv
1650,1700,0.43373493975903615,0.25308641975308643,0.36253041362530414,SZQX.tsv
1700,1750,0.4398496240601504,0.5100671140939598,0.4769503546099291,SZQX.tsv
1750,1800,0.48502994011976047,0.3758169934640523,0.4143763213530655,SZQX.tsv
1800,1850,0.45108695652173914,0.30196078431372547,0.36446469248291574,SZQX.tsv
1850,1900,0.4233576642335766,0.3018867924528302,0.3787528868360277,SZQX.tsv
1900,1950,0.3333333333333333,0.5710382513661202,0.48677248677248675,SZQX.tsv
1950,2000,0.45918367346938777,0.43373493975903615,0.44751381215469616,SZQX.tsv
2000,2050,0.3153153153153153,0.452914798206278,0.3842696629213483,SZQX.tsv
2050,2100,0.33505154639175255,0.4764705882352941,0.4010989010989011,SZQX.tsv
2100,2150,0.31833910034602075,0.5045045045045045,0.37,SZQX.tsv
2150,2200,0.4879518072289157,0.3855932203389831,0.42786069651741293,SZQX.tsv
2200,2250,0.5052631578947369,0.3818770226537217,0.41089108910891087,SZQX.tsv
2250,2300,0.4936708860759494,0.225531914893617,0.2641165755919854,SZQX.tsv
2300,2350,0.36666666666666664,0.2588495575221239,0.271484375,SZQX.tsv
2350,2400,0.41025641025641024,0.2087378640776699,0.24081632653061225,SZQX.tsv
2400,2450,0.3333333333333333,0.4046242774566474,0.36768802228412256,SZQX.tsv
2450,2500,0.5108695652173914,0.1879432624113475,0.26737967914438504,SZQX.tsv
2500,2550,0.46551724137931033,0.28104575163398693,0.37920489296636084,SZQX.tsv
2550,2600,0.42738589211618255,0.4685714285714286,0.44471153846153844,SZQX.tsv
2600,2650,0.4295774647887324,0.35185185185185186,0.38268156424581007,SZQX.tsv
2650,2700,0.5128205128205128,0.38724373576309795,0.42016806722689076,SZQX.tsv
2700,2750,0.5358851674641149,0.32342007434944237,0.41631799163179917,SZQX.tsv
2750,2781,0.464,0.3105022831050228,0.36627906976744184,SZQX.tsv
